ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
534525,TCS-Wanderung «Tablat – Manzenhub – Tablat»,2 - medium,Hiking,6.85,01:55,190,578,768,1,3
136878,Pfäffikon – Volketswil – Pfäffikon: «Oberländer Rundtour»,2 - medium,Mountainbike,31.92,03:00,378,459,646,3,3
136799,Effretikon – Mönchaltorf – Effretikon: «Kyburg und zwei Seen»,3 - difficult,Cycling,60.32,04:15,429,433,673,2,5
130749,Thurgauer Rundwanderweg (Bichelsee – Fischingen),1 - easy,Hiking,9.98,03:15,330,592,822,2,2
136825,Kempten – Rosinli – Kempten: «Tobelwanderung mit Seesicht»,1 - easy,Hiking,9.51,03:00,274,552,826,1,2
795199,Bäretswil – Stockrüti – Hinterburg – Bäretswil: «Zeitreise»,2 - medium,Hiking,11.34,03:30,400,705,921,2,3
136833,Rikon – Bläslimühle – Pfäffikon: «Tobel und Giessen»,2 - medium,Hiking,11.75,03:15,232,513,745,2,3
357349,Industrie im Tössbergerland,2 - medium,Hiking,11.75,03:30,330,553,871,1,3
357348,"Zwischen Landvogtei, Komturei und Kloster",2 - medium,Hiking,12.54,03:15,72,465,542,1,3
136870,Wald – Bachtel – Bauma – Wald: «Panoramatour»,2 - medium,Mountainbike,35.67,04:45,976,607,1116,4,4
136896,Uster – Wetzikon – Bauma: «Industriepfad Zürcher Oberland»,3 - difficult,Thematic route,28.04,07:30,639,437,871,2,6
70496,Pfannenstiel,2 - medium,Mountainbike,18.87,02:27,516,419,858,2,3
275661,Girenbad – Langriet – Girenbad: «für Geniesser»,2 - medium,Snowshoe,3.17,01:00,81,716,789,2,3
474088,Bauma – Sternenberg – Saland: «Genuss mit Aussicht»,2 - medium,Hiking,12.74,04:00,288,595,912,1,4
136828,Gibswil – Bachtel – Steg: «Waldwanderung»,2 - medium,Hiking,16.41,05:00,518,689,1116,2,4
357342,Über den Schauenberg,2 - medium,Hiking,12.7,03:45,411,504,876,1,3
183255,Über Schnebelhorn und Hörnli,1 - easy,Hiking,20.81,06:00,959,689,1291,2,2
136823,Steg – Hüttchopf – Wald: «Kopf lüften»,2 - medium,Hiking,12.4,04:30,588,617,1231,1,4
953443,Kolumbansweg Schweiz - 7a. Etappe Wädenswil - Rapperswil,0 - no rating,Hiking,50.29,13:25,684,405,541,0,0
357335,Spurensuche im Limmattal,1 - easy,Hiking,5.91,01:30,12,385,407,1,2
136798,Saland – Sitzberg – Saland: «Kultur-Tour»,2 - medium,Mountainbike,23.35,02:00,360,565,842,3,3
176465,Thurpfad von Ossingen nach Rüdlingen,1 - easy,Hiking,18.52,04:30,10,344,428,1,2
346116,Gyrenbad – Hulftegg: «Züri Oberland-Höhenweg – Etappe 2»,3 - difficult,Hiking,21.13,06:20,900,597,1005,1,6
557301,TCS Wanderung: «Bärloch – Schnebelhorn – Bärloch»,2 - medium,Hiking,6.61,02:10,305,1019,1291,2,4
136900,Au – Seegräben: «Industrialisierung im Zürcher Oberland»,1 - easy,Mountainbike,26.99,02:15,407,538,853,2,2
136890,Wald – Bannholz – Atzmännig – Wald: «Goldingertal»,1 - easy,Cycling,22.91,02:00,454,587,893,2,2
61533,Irchel: Rundwanderung mit Sonne und Schatten am Irchel zwischen Tösstal und Weinland,2 - medium,Hiking,10.05,03:25,365,386,666,0,3
357345,Der Fürstensitz auf dem Uetliberg,1 - easy,Hiking,2.84,01:00,187,684,867,1,2
777799,Winterthur – Gyrenbad: «Züri Oberland-Höhenweg – Etappe 1»,2 - medium,Hiking,18.57,05:11,492,439,789,2,4
136786,Nänikon – Nänikon: «Rund um den Greifensee»,2 - medium,Hiking,20.67,05:00,18,435,453,1,4
136790,Hittnau – Rosinli – Hittnau: «Zum Rosinli»,2 - medium,Hiking,9.6,02:45,227,638,865,2,3
136840,Grüningen – Adletshusen – Grüningen: «Rund um den Lützelsee»,1 - easy,Hiking,9.45,02:30,64,475,530,1,2
678608,Turbenthal - Schauenberg - Turbenthal,2 - medium,Hiking,10.82,03:14,339,547,885,2,3
275660,Girenbad – Schauenberg – Girenbad: «für Erfahrene»,2 - medium,Snowshoe,5.41,03:00,170,716,876,3,4
136791,Hinwil – Ringwil: «Zürcher Oberländer Milchstrasse»,1 - easy,Hiking,8.73,03:00,299,566,865,1,2
136898,Pfäffikon - Hermatswil - Sternenberg: «Jakob Stutz-Weg»,2 - medium,Mountainbike,28.33,03:00,580,539,912,3,3
357343,Vom Eiszeitwald zur Spinnerei,1 - easy,Hiking,8.54,02:30,206,406,591,1,2
136859,Turbenthal – Schauenberg – Turbenthal: «die Aussichtsreiche»,2 - medium,Mountainbike,28.44,03:45,756,530,876,4,4
66401,Durchs Weinland an der Thur zum sonnigen Hang des Cholfirsts,2 - medium,Hiking,15.49,04:00,240,355,510,1,3
136838,Bauma – Steg: «Von Gipfel zu Gipfel» (2Tage),3 - difficult,Hiking,48.66,15:15,2146,639,1310,3,6
136845,Fehraltorf – Furtbüel – Fehraltorf: «Feierabendtour»,2 - medium,Mountainbike,29.58,03:15,684,516,745,4,4
357337,"Zu Rittern, Pilgern und Bergleuten",2 - medium,Hiking,11.09,03:15,309,427,858,1,3
136800,Bauma - Roten - Bauma: «Biketour durch das Obere Tösstal»,3 - difficult,Mountainbike,37.33,04:45,666,635,1160,5,5
136821,Forch – Uster: «Wehrmännerdenkmal über den Greifensee»,1 - easy,Hiking,8.7,02:15,83,437,730,1,2
347214,Wald – Sagenraintobel – Wald: «Berg und Tobel»,2 - medium,Hiking,11.05,04:00,582,616,1197,3,4
183260,Über die Lägeren,2 - medium,Hiking,13.36,04:30,506,351,859,4,4
357340,Archäologie unter Jets,2 - medium,Hiking,13.94,03:30,26,401,445,1,3
622300,Hittnau – Hasel: «Nordic Walking Trail Hittnau – Die Liebliche»,1 - easy,Nordic Walking,5.39,01:13,102,641,715,1,1
209133,Bauma – Allmen – Hinwil: «Käsetour»,2 - medium,Snowshoe,15.43,05:45,506,580,1077,3,4
357339,Die Wacht am Rhein,1 - easy,Hiking,10.22,02:45,89,334,389,1,2
529182,Bauma-Hörnli-Steg: «Panoramawanderung auf das Hörnli»,2 - medium,Hiking,9.48,03:13,487,639,1126,2,4
136818,Bauma - Hittnau – Bauma: «Stoffelfahrt»,1 - easy,Mountainbike,23.05,02:45,562,600,920,2,2
619560,Effretikon – Schloss Kyburg – Bahnhof Sennhof-Kyburg: «Planetenweg»,2 - medium,Hiking,11.2,03:05,248,467,669,2,3
225656,Kleiner Rheinfall Rundweg,1 - easy,Hiking,3.52,01:00,51,359,410,0,2
953442,Kolumbansweg Schweiz - 6. Etappe Zürich - Wädenswil,0 - no rating,Hiking,66.59,17:30,711,405,594,0,0
136905,Bubikon – Laupen – Bubikon: «Hiltisbergtour»,2 - medium,Mountainbike,23.48,02:30,390,456,716,3,3
599050,Gyrenbad – Schnurrberg – Schauenbergg «Schauenberg-Trail»,2 - medium,Nordic Walking,12.57,03:06,369,613,876,2,4
136792,Wald – Bachtel – Wald: «Genussvoll wandern»,2 - medium,Hiking,10.3,03:30,527,599,1116,2,3
357332,Weinländer Pracht,1 - easy,Hiking,8.53,02:00,121,410,480,1,2
601303,Roundtrip from Horgen,1 - easy,Hiking,7.46,01:33,158,544,628,1,1
571735,Türlersee Albis Rundweg,1 - easy,Hiking,9.25,02:09,241,645,870,1,4
587823,Sennhof (Töss) - Kyburg - Weisslingen Rundwanderung,2 - medium,Hiking,13.26,03:01,372,472,684,2,4
60454,Albispass-Albishorn-Tüfenbach,2 - medium,Winter hiking,7.25,04:00,279,670,915,3,4
569731,Lägern Rundwanderung,2 - medium,Hiking,13.33,02:53,426,590,852,4,5
845427,Mägewiler Steibruch,1 - easy,Mountainbike,81.95,05:01,1009,349,610,3,3
67707,Sihlwald circular hiking trail,1 - easy,Hiking,13.18,04:00,423,480,908,2,2
612111,Elbatobel - Sageraitobel,2 - medium,Running,8.33,01:01,214,526,827,3,4
63136,Forest adventure trail,2 - medium,Winter hiking,2.71,02:00,92,480,574,3,2
890530,"201009 Güetli Steinhausen  5,0 km  + 61 m  - 119 m",1 - easy,Hiking,5.43,-,34,425,494,1,1
225648,Tössegg - Klettgau - Weg,3 - difficult,Hiking,21.63,05:40,59,345,438,0,5
757862,Wildspitz Halsegg Raten Albishorn sehr schöne Tour,3 - difficult,Mountainbike,79.25,05:10,2309,453,1566,5,6
499016,Pfannenstiel und Meilemer Tobel,1 - easy,Hiking,17.14,03:20,504,464,843,1,5
555344,Rundweg Hirzelhöhi - Horgener Bergweiher,1 - easy,Hiking,8.98,02:07,221,635,766,3,6
156793,Schaffhauser-Zürcher-Weg: Pfäffikon - Rapperswil-Jona,2 - medium,Pilgrimage,23.54,06:01,11,409,553,0,3
156792,Schaffhauser-Zürcher-Weg: Winterthur - Pfäffikon,3 - difficult,Pilgrimage,22.3,06:10,379,441,688,0,5
64256,Hausen–Sihlwald–Horgen,2 - medium,Hiking,11.22,04:00,427,408,901,2,4
614310,Feierabend Tour,1 - easy,Mountainbike,13.41,01:00,315,632,827,1,1
556737,Lägern Grat Buchs Baden,2 - medium,Running,13.0,02:33,550,271,866,4,4
669168,Bachtel,2 - medium,Hiking,11.25,03:19,370,564,1114,3,3
114414,Rundtour Langenberg–Sihlwald,1 - easy,Cycling,21.12,02:00,208,459,666,0,2
870292,Neerach Stadlerberg Neerach,2 - medium,Hiking,10.0,02:38,296,428,642,3,3
83746,Wanderung Hombrechtikon – Grüningen,1 - easy,Hiking,6.2,01:30,30,483,530,1,1
183248,Über Uetliberg und Albiskette,1 - easy,Hiking,18.83,05:15,653,451,895,2,2
564570,Rundtour Hittnau zum Rosinli,2 - medium,Hiking,8.87,02:13,274,649,866,3,5
887926,"190925 Uetliberg Felsenegg  5,9 km  + 255 m  - 313 m",1 - easy,Hiking,5.78,-,136,717,853,1,2
114412,Zürich–Sihlwald,1 - easy,Cycling,14.87,02:00,78,407,485,0,2
823530,Seebodenalp Polenweg,2 - medium,Mountainbike,84.13,04:50,1566,410,1071,3,4
600979,Short scenic roundtrip around Horgen,1 - easy,Hiking,8.0,01:50,193,511,637,1,1
64257,Circular bike tour Sihlwald,2 - medium,Cycling,11.55,02:00,186,480,666,3,2
657793,Rüschlikon-Hirzel-Rothenthurm-Sattel-Ägeri-Edlibach-Sihlbrugg-Rüschlikon,2 - medium,Racing,78.94,03:32,973,415,953,3,4
96480,Uetliberg Triemli-MTB-Trail,2 - medium,Mountainbike,6.39,01:00,249,481,859,0,3
862133,Altmatt Tour,2 - medium,Mountainbike,71.21,04:02,1172,441,1153,3,3
911079,Morgarteberg,2 - medium,Mountainbike,79.92,04:36,1602,445,1243,4,4
927388,Albiskette,2 - medium,Mountainbike,39.41,02:26,840,447,890,4,4
928784,Pfannenstiel Panoramaweg,1 - easy,Hiking,28.8,06:00,559,428,595,2,3
62367,Schleifenroute CH / Zürich - Winterthur / Etappe 23,0 - no rating,Cycling,23.77,02:09,404,408,614,0,0
915867,Buchenegg loop,1 - easy,Hiking,4.73,01:16,326,785,901,2,2
63499,Prehistoric circuit,1 - easy,Thematic route,0.95,02:00,43,548,591,1,2
61862,Schleifenroute CH / Winterthur -  Stein am Rhein / Etappe 24,0 - no rating,Cycling,26.48,02:10,355,374,616,0,0
978493,Kloten - Regensdorf,1 - easy,Hiking,12.44,02:05,116,418,493,3,5
67710,Predator circuit,1 - easy,Thematic route,0.77,02:00,23,557,583,1,2
860358,200915.Langnau Tierpark,1 - easy,Hiking,0.9,00:45,0,618,620,1,1
917594,Sihlwald - Albishorn - Bürglen - Albispass - Buchenegg - Felsenegg,2 - medium,Hiking,13.15,02:47,680,481,908,4,5
871601,Rigi,2 - medium,Mountainbike,94.49,05:32,2515,413,1792,3,5
744961,Bachtel Runde EZL,0 - no rating,Mountainbike,6.2,01:10,380,735,1116,0,0
444761,Reformationskriege und Archäologie (Ausflug in die Vergangenheit),0 - no rating,Thematic route,9.45,02:27,46,439,616,0,0
886877,"200930 Truttikon Basadingen  3,2 km + 19 m  -56 m",1 - easy,Hiking,6.1,03:01,0,461,484,1,1
347324,9 km round to eschenberg,0 - no rating,Hiking,8.9,01:31,214,440,589,3,3
860559,Trails,2 - medium,Mountainbike,39.85,02:26,863,451,824,5,4
886876,"2001004 Andelfingen Schloss  1,1 km  + 41 m  -16 m",1 - easy,Hiking,1.1,-,0,392,392,1,1
569711,Schaffhausen - Rheinfall - Jestetten (DE),2 - medium,Hiking,18.69,04:07,786,353,440,2,5
500644,"Wetzikon, Zürich",0 - no rating,Hiking,2.3,00:50,8,588,596,0,0
