title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Grüningen - Pfannenstiel - Grüningen: «3-Seen-Tour»'],['medium'],['Mountainbike'],41.93km,04:15h,496hm,436 - 851m,rating-3,rating-4,136796
['Auf den Spuren Zwinglis'],['medium'],['Hiking'],12.76km,03:15h,142hm,459 - 668m,rating-1,rating-3,357347
['Turbenthal – Wila: «Wildberger Tour»'],['easy'],['Snowshoe'],7.71km,02:45h,205hm,545 - 749m,rating-2,rating-2,209134
['Wald – Schnebelhorn – Wald: «Die Herausfordernde»'],['difficult'],['Mountainbike'],48.8km,06:57h,"1,665hm","604 - 1,213m",rating-4,rating-6,136872
['Befestigungen am Irchel'],['medium'],['Hiking'],12.71km,03:45h,470hm,351 - 673m,rating-1,rating-3,357330
['Die klassische Zürcher Gratwanderung mit prächtigen Weitblicken'],['medium'],['Hiking'],19.75km,06:00h,700hm,535 - 909m,rating-1,rating-4,72798
['Wald – Schwarzenberg – Wald: «Rundtour»'],['difficult'],['Snowshoe'],14.79km,06:15h,806hm,"638 - 1,197m",rating-4,rating-5,209132
['Pfäffikon – Auslikon – Pfäffikon: «Rund um den Pfäffikersee»'],['easy'],['Hiking'],9.81km,02:30h,14hm,537 - 551m,rating-1,rating-2,136795
['Bäretswil – Bauma: «Industrie im Zürcher Oberland»'],['easy'],['Hiking'],6.31km,02:00h,212hm,639 - 871m,rating-2,rating-2,136805
['Hinwil – Bäretswil: «Kulturhistorisches Zürcher Oberland»'],['easy'],['Hiking'],7.04km,02:15h,253hm,566 - 818m,rating-2,rating-2,136797
['Turbenthal – Sitzberg – Wila: «Auf stillen Pfaden»'],['medium'],['Hiking'],15.12km,04:30h,332hm,550 - 842m,rating-2,rating-4,136831
['Pfäffikon – Hörnli – Pfäffikon: «Vom See zum Hörnli»'],['difficult'],['Mountainbike'],47.22km,06:15h,"1,371hm","548 - 1,126m",rating-4,rating-5,136850
['Fischenthal – Poo-Alp – Wald: «Grattour»'],['difficult'],['Snowshoe'],16.86km,07:00h,886hm,"628 - 1,293m",rating-3,rating-5,209130
['Elgg – Schauenberg – Turbenthal: «Fünfliber-Weg»'],['medium'],['Hiking'],10.69km,03:15h,371hm,507 - 876m,rating-2,rating-3,136802
['WWF-Biberpfad am Rhein'],['easy'],['Hiking'],8.23km,02:30h,74hm,344 - 375m,rating-2,rating-2,107983
['TCS-Wanderung: «Ghöch – Frauebrünneli – Ghöch»'],['medium'],['Hiking'],5.47km,01:39h,171hm,"900 - 1,031m",rating-2,rating-3,557303
['Weisslingen – Rumlikon – Weisslingen: «Winterzauber»'],['medium'],['Winter hiking'],15.24km,04:00h,288hm,547 - 723m,rating-2,rating-4,136836
['Turbenthal - Elgg - Turbenthal: «Mittleres Tösstal»'],['medium'],['Mountainbike'],32.45km,04:00h,880hm,498 - 791m,rating-4,rating-4,136902
['Wald – Sagenraintobel – Farner: «die Wildromantische»'],['medium'],['Hiking'],5.83km,02:15h,534hm,"616 - 1,151m",rating-,rating-3,259131
['Greifensee – Riedikon – Aaspitz: «Rollstuhlwanderung»'],['easy'],['Hiking'],7.22km,02:00h,8hm,435 - 444m,rating-1,rating-2,136861
['Schwabenweg: Steg - Rapperswil-Jona'],['medium'],['Pilgrimage'],22.22km,05:55h,164hm,408 - 821m,rating-,rating-3,156748
['Entlang des Millionenbachs'],['easy'],['Hiking'],9.39km,02:30h,152hm,459 - 563m,rating-1,rating-2,357334
"['Pfäffikon ZH - Ricken: «Vom Rheinfall ins Zürioberland, Etappe 2»']",['medium'],['Cycling'],43.88km,03:30h,634hm,477 - 906m,rating-2,rating-4,136910
['TCS-Wanderung «Tablat – Manzenhub – Tablat»'],['medium'],['Hiking'],6.85km,01:55h,190hm,578 - 768m,rating-1,rating-3,534525
['Pfäffikon – Volketswil – Pfäffikon: «Oberländer Rundtour»'],['medium'],['Mountainbike'],31.92km,03:00h,378hm,459 - 646m,rating-3,rating-3,136878
['Wildberg – Läntschen – Wildberg: «Freddy Fratzel Kinder-Erlebnisweg»'],['easy'],['Hiking'],5.32km,01:40h,130hm,628 - 758m,rating-1,rating-2,136842
['Effretikon – Mönchaltorf – Effretikon: «Kyburg und zwei Seen»'],['difficult'],['Cycling'],60.32km,04:15h,429hm,433 - 673m,rating-2,rating-5,136799
['Thurgauer Rundwanderweg (Bichelsee – Fischingen)'],['easy'],['Hiking'],9.98km,03:15h,330hm,592 - 822m,rating-2,rating-2,130749
['Kempten – Rosinli – Kempten: «Tobelwanderung mit Seesicht»'],['easy'],['Hiking'],9.51km,03:00h,274hm,552 - 826m,rating-1,rating-2,136825
['Bäretswil – Stockrüti – Hinterburg – Bäretswil: «Zeitreise»'],['medium'],['Hiking'],11.34km,03:30h,400hm,705 - 921m,rating-2,rating-3,795199
['Rikon – Bläslimühle – Pfäffikon: «Tobel und Giessen»'],['medium'],['Hiking'],11.75km,03:15h,232hm,513 - 745m,rating-2,rating-3,136833
['Industrie im Tössbergerland'],['medium'],['Hiking'],11.75km,03:30h,330hm,553 - 871m,rating-1,rating-3,357349
['Entlang des Millionenbachs'],['easy'],['Hiking'],9.39km,02:30h,152hm,459 - 563m,rating-1,rating-2,357334
"['Zwischen Landvogtei, Komturei und Kloster']",['medium'],['Hiking'],12.54km,03:15h,72hm,465 - 542m,rating-1,rating-3,357348
['Wald – Bachtel – Bauma – Wald: «Panoramatour»'],['medium'],['Mountainbike'],35.67km,04:45h,976hm,"607 - 1,116m",rating-4,rating-4,136870
['Grüningen - Pfannenstiel - Grüningen: «3-Seen-Tour»'],['medium'],['Mountainbike'],41.93km,04:15h,496hm,436 - 851m,rating-3,rating-4,136796
['Elgg – Schauenberg – Turbenthal: «Fünfliber-Weg»'],['medium'],['Hiking'],10.69km,03:15h,371hm,507 - 876m,rating-2,rating-3,136802
['Uster – Wetzikon – Bauma: «Industriepfad Zürcher Oberland»'],['difficult'],['Thematic route'],28.04km,07:30h,639hm,437 - 871m,rating-2,rating-6,136896
['Pfäffikon – Hörnli – Pfäffikon: «Vom See zum Hörnli»'],['difficult'],['Mountainbike'],47.22km,06:15h,"1,371hm","548 - 1,126m",rating-4,rating-5,136850
['Kempten – Rosinli – Kempten: «Tobelwanderung mit Seesicht»'],['easy'],['Hiking'],9.51km,03:00h,274hm,552 - 826m,rating-1,rating-2,136825
['Hinwil – Bäretswil: «Kulturhistorisches Zürcher Oberland»'],['easy'],['Hiking'],7.04km,02:15h,253hm,566 - 818m,rating-2,rating-2,136797
['Pfannenstiel'],['medium'],['Mountainbike'],18.87km,02:27h,516hm,419 - 858m,rating-2,rating-3,70496
['Girenbad – Langriet – Girenbad: «für Geniesser»'],['medium'],['Snowshoe'],3.17km,01:00h,81hm,716 - 789m,rating-2,rating-3,275661
['Bauma – Sternenberg – Saland: «Genuss mit Aussicht»'],['medium'],['Hiking'],12.74km,04:00h,288hm,595 - 912m,rating-1,rating-4,474088
['Gibswil – Bachtel – Steg: «Waldwanderung»'],['medium'],['Hiking'],16.41km,05:00h,518hm,"689 - 1,116m",rating-2,rating-4,136828
['Über den Schauenberg'],['medium'],['Hiking'],12.7km,03:45h,411hm,504 - 876m,rating-1,rating-3,357342
['Über Schnebelhorn und Hörnli'],['easy'],['Hiking'],20.81km,06:00h,959hm,"689 - 1,291m",rating-2,rating-2,183255
['Steg – Hüttchopf – Wald: «Kopf lüften»'],['medium'],['Hiking'],12.4km,04:30h,588hm,"617 - 1,231m",rating-1,rating-4,136823
['Kolumbansweg Schweiz - 7a. Etappe Wädenswil - Rapperswil'],[],['Hiking'],50.29km,13:25h,684hm,405 - 541m,rating-,rating-0,953443
['Spurensuche im Limmattal'],['easy'],['Hiking'],5.91km,01:30h,12hm,385 - 407m,rating-1,rating-2,357335
['TCS-Wanderung «Tablat – Manzenhub – Tablat»'],['medium'],['Hiking'],6.85km,01:55h,190hm,578 - 768m,rating-1,rating-3,534525
['Saland – Sitzberg – Saland: «Kultur-Tour»'],['medium'],['Mountainbike'],23.35km,02:00h,360hm,565 - 842m,rating-3,rating-3,136798
['Kolumbansweg Schweiz - 7a. Etappe Wädenswil - Rapperswil'],[],['Hiking'],50.29km,13:25h,684hm,405 - 541m,rating-,rating-0,953443
['Thurpfad von Ossingen nach Rüdlingen'],['easy'],['Hiking'],18.52km,04:30h,10hm,344 - 428m,rating-1,rating-2,176465
['Gyrenbad – Hulftegg: «Züri Oberland-Höhenweg – Etappe 2»'],['difficult'],['Hiking'],21.13km,06:20h,900hm,"597 - 1,005m",rating-1,rating-6,346116
['TCS-Wanderung: «Ghöch – Frauebrünneli – Ghöch»'],['medium'],['Hiking'],5.47km,01:39h,171hm,"900 - 1,031m",rating-2,rating-3,557303
['TCS Wanderung: «Bärloch – Schnebelhorn – Bärloch»'],['medium'],['Hiking'],6.61km,02:10h,305hm,"1,019 - 1,291m",rating-2,rating-4,557301
['Au – Seegräben: «Industrialisierung im Zürcher Oberland»'],['easy'],['Mountainbike'],26.99km,02:15h,407hm,538 - 853m,rating-2,rating-2,136900
['Wald – Bannholz – Atzmännig – Wald: «Goldingertal»'],['easy'],['Cycling'],22.91km,02:00h,454hm,587 - 893m,rating-2,rating-2,136890
['Irchel: Rundwanderung mit Sonne und Schatten am Irchel zwischen Tösstal und Weinland'],['medium'],['Hiking'],10.05km,03:25h,365hm,386 - 666m,rating-,rating-3,61533
['Uster – Wetzikon – Bauma: «Industriepfad Zürcher Oberland»'],['difficult'],['Thematic route'],28.04km,07:30h,639hm,437 - 871m,rating-2,rating-6,136896
['Bäretswil – Stockrüti – Hinterburg – Bäretswil: «Zeitreise»'],['medium'],['Hiking'],11.34km,03:30h,400hm,705 - 921m,rating-2,rating-3,795199
['Der Fürstensitz auf dem Uetliberg'],['easy'],['Hiking'],2.84km,01:00h,187hm,684 - 867m,rating-1,rating-2,357345
['Wald – Bachtel – Bauma – Wald: «Panoramatour»'],['medium'],['Mountainbike'],35.67km,04:45h,976hm,"607 - 1,116m",rating-4,rating-4,136870
['Wolfsgrueb – Tössscheidi – Hüttchopf: «Am Fusse des Tössstocks»'],['medium'],['Hiking'],7.43km,02:45h,525hm,"796 - 1,243m",rating-4,rating-4,460614
['Winterthur – Gyrenbad: «Züri Oberland-Höhenweg – Etappe 1»'],['medium'],['Hiking'],18.57km,05:11h,492hm,439 - 789m,rating-2,rating-4,777799
['Nänikon – Nänikon: «Rund um den Greifensee»'],['medium'],['Hiking'],20.67km,05:00h,18hm,435 - 453m,rating-1,rating-4,136786
['Wila – Schlossberg – Saland: «Von der Wiese auf den Teller»'],['easy'],['Hiking'],7.76km,03:15h,215hm,569 - 772m,rating-2,rating-2,136801
['Winterthur – Hulftegg: «Hörnli Bike»'],['difficult'],['Mountainbike'],44.41km,05:05h,"1,300hm","439 - 1,005m",rating-3,rating-5,729603
['Hittnau – Rosinli – Hittnau: «Zum Rosinli»'],['medium'],['Hiking'],9.6km,02:45h,227hm,638 - 865m,rating-2,rating-3,136790
['Grüningen – Adletshusen – Grüningen: «Rund um den Lützelsee»'],['easy'],['Hiking'],9.45km,02:30h,64hm,475 - 530m,rating-1,rating-2,136840
['Turbenthal - Schauenberg - Turbenthal'],['medium'],['Hiking'],10.82km,03:14h,339hm,547 - 885m,rating-2,rating-3,678608
['Girenbad – Schauenberg – Girenbad: «für Erfahrene»'],['medium'],['Snowshoe'],5.41km,03:00h,170hm,716 - 876m,rating-3,rating-4,275660
['Wolfsgrueb – Tössscheidi – Hüttchopf: «Am Fusse des Tössstocks»'],['medium'],['Hiking'],7.43km,02:45h,525hm,"796 - 1,243m",rating-4,rating-4,460614
['Hinwil – Ringwil: «Zürcher Oberländer Milchstrasse»'],['easy'],['Hiking'],8.73km,03:00h,299hm,566 - 865m,rating-1,rating-2,136791
['Pfäffikon - Hermatswil - Sternenberg: «Jakob Stutz-Weg»'],['medium'],['Mountainbike'],28.33km,03:00h,580hm,539 - 912m,rating-3,rating-3,136898
['Vom Eiszeitwald zur Spinnerei'],['easy'],['Hiking'],8.54km,02:30h,206hm,406 - 591m,rating-1,rating-2,357343
['Pfäffikon – Hörnli – Pfäffikon: «Vom See zum Hörnli»'],['difficult'],['Mountainbike'],47.22km,06:15h,"1,371hm","548 - 1,126m",rating-4,rating-5,136850
['Turbenthal – Schauenberg – Turbenthal: «die Aussichtsreiche»'],['medium'],['Mountainbike'],28.44km,03:45h,756hm,530 - 876m,rating-4,rating-4,136859
['Industrie im Tössbergerland'],['medium'],['Hiking'],11.75km,03:30h,330hm,553 - 871m,rating-1,rating-3,357349
['Durchs Weinland an der Thur zum sonnigen Hang des Cholfirsts'],['medium'],['Hiking'],15.49km,04:00h,240hm,355 - 510m,rating-1,rating-3,66401
['Bauma – Steg: «Von Gipfel zu Gipfel» (2Tage)'],['difficult'],['Hiking'],48.66km,15:15h,"2,146hm","639 - 1,310m",rating-3,rating-6,136838
['Fehraltorf – Furtbüel – Fehraltorf: «Feierabendtour»'],['medium'],['Mountainbike'],29.58km,03:15h,684hm,516 - 745m,rating-4,rating-4,136845
['TCS-Wanderung: «Ghöch – Frauebrünneli – Ghöch»'],['medium'],['Hiking'],5.47km,01:39h,171hm,"900 - 1,031m",rating-2,rating-3,557303
"['Zu Rittern, Pilgern und Bergleuten']",['medium'],['Hiking'],11.09km,03:15h,309hm,427 - 858m,rating-1,rating-3,357337
['Bauma - Roten - Bauma: «Biketour durch das Obere Tösstal»'],['difficult'],['Mountainbike'],37.33km,04:45h,666hm,"635 - 1,160m",rating-5,rating-5,136800
['Forch – Uster: «Wehrmännerdenkmal über den Greifensee»'],['easy'],['Hiking'],8.7km,02:15h,83hm,437 - 730m,rating-1,rating-2,136821
['Wald – Sagenraintobel – Wald: «Berg und Tobel»'],['medium'],['Hiking'],11.05km,04:00h,582hm,"616 - 1,197m",rating-3,rating-4,347214
['Über die Lägeren'],['medium'],['Hiking'],13.36km,04:30h,506hm,351 - 859m,rating-4,rating-4,183260
['Archäologie unter Jets'],['medium'],['Hiking'],13.94km,03:30h,26hm,401 - 445m,rating-1,rating-3,357340
['Hittnau – Hasel: «Nordic Walking Trail Hittnau – Die Liebliche»'],['easy'],['Nordic Walking'],5.39km,01:13h,102hm,641 - 715m,rating-1,rating-1,622300
"['Zwischen Landvogtei, Komturei und Kloster']",['medium'],['Hiking'],12.54km,03:15h,72hm,465 - 542m,rating-1,rating-3,357348
['Bauma – Allmen – Hinwil: «Käsetour»'],['medium'],['Snowshoe'],15.43km,05:45h,506hm,"580 - 1,077m",rating-3,rating-4,209133
['Thurgauer Rundwanderweg (Bichelsee – Fischingen)'],['easy'],['Hiking'],9.98km,03:15h,330hm,592 - 822m,rating-2,rating-2,130749
['Pfäffikon - Hermatswil - Sternenberg: «Jakob Stutz-Weg»'],['medium'],['Mountainbike'],28.33km,03:00h,580hm,539 - 912m,rating-3,rating-3,136898
['Die Wacht am Rhein'],['easy'],['Hiking'],10.22km,02:45h,89hm,334 - 389m,rating-1,rating-2,357339
['Bauma-Hörnli-Steg: «Panoramawanderung auf das Hörnli»'],['medium'],['Hiking'],9.48km,03:13h,487hm,"639 - 1,126m",rating-2,rating-4,529182
['Bäretswil – Bauma: «Industrie im Zürcher Oberland»'],['easy'],['Hiking'],6.31km,02:00h,212hm,639 - 871m,rating-2,rating-2,136805
['Bauma - Hittnau – Bauma: «Stoffelfahrt»'],['easy'],['Mountainbike'],23.05km,02:45h,562hm,600 - 920m,rating-2,rating-2,136818
['Wolfsgrueb – Tössscheidi – Hüttchopf: «Am Fusse des Tössstocks»'],['medium'],['Hiking'],7.43km,02:45h,525hm,"796 - 1,243m",rating-4,rating-4,460614
['Turbenthal – Schauenberg – Turbenthal: «die Aussichtsreiche»'],['medium'],['Mountainbike'],28.44km,03:45h,756hm,530 - 876m,rating-4,rating-4,136859
['Hinwil – Ringwil: «Zürcher Oberländer Milchstrasse»'],['easy'],['Hiking'],8.73km,03:00h,299hm,566 - 865m,rating-1,rating-2,136791
['Effretikon – Schloss Kyburg – Bahnhof Sennhof-Kyburg: «Planetenweg»'],['medium'],['Hiking'],11.2km,03:05h,248hm,467 - 669m,rating-2,rating-3,619560
['Kleiner Rheinfall Rundweg'],['easy'],['Hiking'],3.52km,01:00h,51hm,359 - 410m,rating-,rating-2,225656
['Kempten – Rosinli – Kempten: «Tobelwanderung mit Seesicht»'],['easy'],['Hiking'],9.51km,03:00h,274hm,552 - 826m,rating-1,rating-2,136825
['Girenbad – Schauenberg – Girenbad: «für Erfahrene»'],['medium'],['Snowshoe'],5.41km,03:00h,170hm,716 - 876m,rating-3,rating-4,275660
['Hittnau –  Stoffel: «Nordic Walking Trail Hittnau – Die Anspruchsvolle»'],['difficult'],['Nordic Walking'],14.82km,03:28h,296hm,641 - 879m,rating-4,rating-5,622284
['Kolumbansweg Schweiz - 6. Etappe Zürich - Wädenswil'],[],['Hiking'],66.59km,17:30h,711hm,405 - 594m,rating-,rating-0,953442
['Grüningen – Adletshusen – Grüningen: «Rund um den Lützelsee»'],['easy'],['Hiking'],9.45km,02:30h,64hm,475 - 530m,rating-1,rating-2,136840
['Steg – Hüttchopf – Wald: «Kopf lüften»'],['medium'],['Hiking'],12.4km,04:30h,588hm,"617 - 1,231m",rating-1,rating-4,136823
['Turbenthal - Elgg - Turbenthal: «Mittleres Tösstal»'],['medium'],['Mountainbike'],32.45km,04:00h,880hm,498 - 791m,rating-4,rating-4,136902
['Wila – Schlossberg – Saland: «Von der Wiese auf den Teller»'],['easy'],['Hiking'],7.76km,03:15h,215hm,569 - 772m,rating-2,rating-2,136801
['Rikon – Bläslimühle – Pfäffikon: «Tobel und Giessen»'],['medium'],['Hiking'],11.75km,03:15h,232hm,513 - 745m,rating-2,rating-3,136833
['Bäretswil – Bauma: «Industrie im Zürcher Oberland»'],['easy'],['Hiking'],6.31km,02:00h,212hm,639 - 871m,rating-2,rating-2,136805
['TCS Wanderung: «Bärloch – Schnebelhorn – Bärloch»'],['medium'],['Hiking'],6.61km,02:10h,305hm,"1,019 - 1,291m",rating-2,rating-4,557301
['Fehraltorf – Furtbüel – Fehraltorf: «Feierabendtour»'],['medium'],['Mountainbike'],29.58km,03:15h,684hm,516 - 745m,rating-4,rating-4,136845
['Bauma - Hittnau – Bauma: «Stoffelfahrt»'],['easy'],['Mountainbike'],23.05km,02:45h,562hm,600 - 920m,rating-2,rating-2,136818
['Winterthur – Gyrenbad: «Züri Oberland-Höhenweg – Etappe 1»'],['medium'],['Hiking'],18.57km,05:11h,492hm,439 - 789m,rating-2,rating-4,777799
['Bubikon – Laupen – Bubikon: «Hiltisbergtour»'],['medium'],['Mountainbike'],23.48km,02:30h,390hm,456 - 716m,rating-3,rating-3,136905
['Über die Lägeren'],['medium'],['Hiking'],13.36km,04:30h,506hm,351 - 859m,rating-4,rating-4,183260
['Gyrenbad – Schnurrberg – Schauenbergg «Schauenberg-Trail»'],['medium'],['Nordic Walking'],12.57km,03:06h,369hm,613 - 876m,rating-2,rating-4,599050
['Wald – Bachtel – Wald: «Genussvoll wandern»'],['medium'],['Hiking'],10.3km,03:30h,527hm,"599 - 1,116m",rating-2,rating-3,136792
['Weinländer Pracht'],['easy'],['Hiking'],8.53km,02:00h,121hm,410 - 480m,rating-1,rating-2,357332
['Roundtrip from Horgen'],['easy'],['Hiking'],7.46km,01:33h,158hm,544 - 628m,rating-1,rating-1,601303
['Türlersee Albis Rundweg'],['easy'],['Hiking'],9.25km,02:09h,241hm,645 - 870m,rating-1,rating-4,571735
['Sennhof (Töss) - Kyburg - Weisslingen Rundwanderung'],['medium'],['Hiking'],13.26km,03:01h,372hm,472 - 684m,rating-2,rating-4,587823
['Albispass-Albishorn-Tüfenbach'],['medium'],['Winter hiking'],7.25km,04:00h,279hm,670 - 915m,rating-3,rating-4,60454
['Lägern Rundwanderung'],['medium'],['Hiking'],13.33km,02:53h,426hm,590 - 852m,rating-4,rating-5,569731
['Mägewiler Steibruch'],['easy'],['Mountainbike'],81.95km,05:01h,"1,009hm",349 - 610m,rating-3,rating-3,845427
['Sihlwald circular hiking trail'],['easy'],['Hiking'],13.18km,04:00h,423hm,480 - 908m,rating-2,rating-2,67707
['Elbatobel - Sageraitobel'],['medium'],['Running'],8.33km,01:01h,214hm,526 - 827m,rating-3,rating-4,612111
['Forest adventure trail'],['medium'],['Winter hiking'],2.71km,02:00h,92hm,480 - 574m,rating-3,rating-2,63136
"['201009 Güetli Steinhausen  5,0 km  + 61 m  - 119 m']",['easy'],['Hiking'],5.43km,-,34hm,425 - 494m,rating-1,rating-1,890530
['Tössegg - Klettgau - Weg'],['difficult'],['Hiking'],21.63km,05:40h,59hm,345 - 438m,rating-,rating-5,225648
['Wildspitz Halsegg Raten Albishorn sehr schöne Tour'],['difficult'],['Mountainbike'],79.25km,05:10h,"2,309hm","453 - 1,566m",rating-5,rating-6,757862
['Pfannenstiel und Meilemer Tobel'],['easy'],['Hiking'],17.14km,03:20h,504hm,464 - 843m,rating-1,rating-5,499016
['Sennhof (Töss) - Kyburg - Weisslingen Rundwanderung'],['medium'],['Hiking'],13.26km,03:01h,372hm,472 - 684m,rating-2,rating-4,587823
['Rundweg Hirzelhöhi - Horgener Bergweiher'],['easy'],['Hiking'],8.98km,02:07h,221hm,635 - 766m,rating-3,rating-6,555344
['Schaffhauser-Zürcher-Weg: Pfäffikon - Rapperswil-Jona'],['medium'],['Pilgrimage'],23.54km,06:01h,11hm,409 - 553m,rating-,rating-3,156793
['Schaffhauser-Zürcher-Weg: Winterthur - Pfäffikon'],['difficult'],['Pilgrimage'],22.3km,06:10h,379hm,441 - 688m,rating-,rating-5,156792
['Hausen–Sihlwald–Horgen'],['medium'],['Hiking'],11.22km,04:00h,427hm,408 - 901m,rating-2,rating-4,64256
['Feierabend Tour'],['easy'],['Mountainbike'],13.41km,01:00h,315hm,632 - 827m,rating-1,rating-1,614310
['Lägern Grat Buchs Baden'],['medium'],['Running'],13km,02:33h,550hm,271 - 866m,rating-4,rating-4,556737
['Bachtel'],['medium'],['Hiking'],11.25km,03:19h,370hm,"564 - 1,114m",rating-3,rating-3,669168
['Rundtour Langenberg–Sihlwald'],['easy'],['Cycling'],21.12km,02:00h,208hm,459 - 666m,rating-,rating-2,114414
['Neerach Stadlerberg Neerach'],['medium'],['Hiking'],10km,02:38h,296hm,428 - 642m,rating-3,rating-3,870292
['Wanderung Hombrechtikon – Grüningen'],['easy'],['Hiking'],6.2km,01:30h,30hm,483 - 530m,rating-1,rating-1,83746
['Über Uetliberg und Albiskette'],['easy'],['Hiking'],18.83km,05:15h,653hm,451 - 895m,rating-2,rating-2,183248
['Rundtour Hittnau zum Rosinli'],['medium'],['Hiking'],8.87km,02:13h,274hm,649 - 866m,rating-3,rating-5,564570
['Mägewiler Steibruch'],['easy'],['Mountainbike'],81.95km,05:01h,"1,009hm",349 - 610m,rating-3,rating-3,845427
"['190925 Uetliberg Felsenegg  5,9 km  + 255 m  - 313 m']",['easy'],['Hiking'],5.78km,-,136hm,717 - 853m,rating-1,rating-2,887926
['Rundtour Langenberg–Sihlwald'],['easy'],['Cycling'],21.12km,02:00h,208hm,459 - 666m,rating-,rating-2,114414
['Zürich–Sihlwald'],['easy'],['Cycling'],14.87km,02:00h,78hm,407 - 485m,rating-,rating-2,114412
['Sihlwald circular hiking trail'],['easy'],['Hiking'],13.18km,04:00h,423hm,480 - 908m,rating-2,rating-2,67707
['Sennhof (Töss) - Kyburg - Weisslingen Rundwanderung'],['medium'],['Hiking'],13.26km,03:01h,372hm,472 - 684m,rating-2,rating-4,587823
['Seebodenalp Polenweg'],['medium'],['Mountainbike'],84.13km,04:50h,"1,566hm","410 - 1,071m",rating-3,rating-4,823530
['Short scenic roundtrip around Horgen'],['easy'],['Hiking'],8km,01:50h,193hm,511 - 637m,rating-1,rating-1,600979
['Circular bike tour Sihlwald'],['medium'],['Cycling'],11.55km,02:00h,186hm,480 - 666m,rating-3,rating-2,64257
['Schaffhauser-Zürcher-Weg: Pfäffikon - Rapperswil-Jona'],['medium'],['Pilgrimage'],23.54km,06:01h,11hm,409 - 553m,rating-,rating-3,156793
['Albispass-Albishorn-Tüfenbach'],['medium'],['Winter hiking'],7.25km,04:00h,279hm,670 - 915m,rating-3,rating-4,60454
['Rüschlikon-Hirzel-Rothenthurm-Sattel-Ägeri-Edlibach-Sihlbrugg-Rüschlikon'],['medium'],['Racing'],78.94km,03:32h,973hm,415 - 953m,rating-3,rating-4,657793
['Über Uetliberg und Albiskette'],['easy'],['Hiking'],18.83km,05:15h,653hm,451 - 895m,rating-2,rating-2,183248
['Feierabend Tour'],['easy'],['Mountainbike'],13.41km,01:00h,315hm,632 - 827m,rating-1,rating-1,614310
['Wildspitz Halsegg Raten Albishorn sehr schöne Tour'],['difficult'],['Mountainbike'],79.25km,05:10h,"2,309hm","453 - 1,566m",rating-5,rating-6,757862
['Tössegg - Klettgau - Weg'],['difficult'],['Hiking'],21.63km,05:40h,59hm,345 - 438m,rating-,rating-5,225648
['Pfannenstiel und Meilemer Tobel'],['easy'],['Hiking'],17.14km,03:20h,504hm,464 - 843m,rating-1,rating-5,499016
['Lägern Grat Buchs Baden'],['medium'],['Running'],13km,02:33h,550hm,271 - 866m,rating-4,rating-4,556737
['Uetliberg Triemli-MTB-Trail'],['medium'],['Mountainbike'],6.39km,01:00h,249hm,481 - 859m,rating-,rating-3,96480
['Altmatt Tour'],['medium'],['Mountainbike'],71.21km,04:02h,"1,172hm","441 - 1,153m",rating-3,rating-3,862133
['Morgarteberg'],['medium'],['Mountainbike'],79.92km,04:36h,"1,602hm","445 - 1,243m",rating-4,rating-4,911079
['Albiskette'],['medium'],['Mountainbike'],39.41km,02:26h,840hm,447 - 890m,rating-4,rating-4,927388
['Pfannenstiel Panoramaweg'],['easy'],['Hiking'],28.8km,06:00h,559hm,428 - 595m,rating-2,rating-3,928784
