title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['5-Seen-Wanderung Pizol'],['medium'],['Hiking'],9.96km,04:30h,534hm,"1,858 - 2,507m",rating-3,rating-4,147768
['Holzweg'],['medium'],['Hiking'],6.73km,03:00h,236hm,784 - 954m,rating-3,rating-3,848632
"['Gufelstock, 2436 m']",[],['Hiking'],29.64km,13:30h,"2,230hm","519 - 2,435m",rating-,rating-0,110700
['Tourenski-Angebot am Abend'],['medium'],['Ski tour'],4.84km,02:00h,527hm,"1,245 - 1,772m",rating-,rating-3,277588
['Flawil - Magdenau - Tufertschwil - Lütisburg'],['medium'],['Hiking'],12.44km,04:00h,379hm,549 - 855m,rating-2,rating-4,130827
['Panoramarundweg Homburg'],['easy'],['Hiking'],5.09km,01:15h,100hm,653 - 717m,rating-1,rating-1,130737
['Genuss-Tour Goldingertal'],['easy'],['Cycling'],17.83km,01:28h,314hm,585 - 835m,rating-1,rating-1,613171
['ViaRhenana: von Stein am Rhein nach Steckborn'],['medium'],['Hiking'],16.87km,04:30h,400hm,394 - 591m,rating-3,rating-3,82335
['Winterwanderweg Tannenboden- Seebenalp'],['medium'],['Winter hiking'],3.82km,01:30h,328hm,"1,387 - 1,656m",rating-3,rating-3,277889
['Herzroute Wattwil - Herisau'],['difficult'],['Cycling'],54.37km,04:07h,942hm,550 - 895m,rating-5,rating-5,202597
['Warmes Wasser in düsterer Schlucht'],['medium'],['Hiking'],6.94km,02:02h,70hm,517 - 827m,rating-2,rating-4,131542
['Rundweg Matt'],['easy'],['Winter hiking'],3.25km,01:00h,132hm,900 - 985m,rating-2,rating-2,278067
['Ortstockhaus - Chatzenstafel'],['easy'],['Snowshoe'],1.18km,00:30h,16hm,"1,659 - 1,772m",rating-,rating-2,940342
['Rossweidhöchi'],['difficult'],['Mountainbike'],37.56km,04:30h,"1,508hm","418 - 1,424m",rating-4,rating-5,795169
['Segnespass'],['medium'],['Hiking'],17.37km,06:33h,"1,111hm","1,099 - 2,627m",rating-2,rating-4,179286
['Am Klöntaler See'],[],['Hiking'],13.35km,03:45h,145hm,456 - 878m,rating-,rating-0,297002
['Gufelstock'],['difficult'],['Hiking'],16.65km,07:15h,"1,627hm","632 - 2,429m",rating-4,rating-6,175673
['Höhenweg Obererbs - Ämpächli'],['easy'],['Hiking'],5.69km,01:42h,135hm,"1,478 - 1,692m",rating-1,rating-1,174715
['Wanderung zum Nussbüel'],['easy'],['Hiking'],3.63km,01:00h,97hm,"1,206 - 1,267m",rating-,rating-1,251393
['Hasenboden Höhenweg – Hoch über dem Walensee'],['easy'],['Hiking'],5.99km,02:00h,210hm,"909 - 1,499m",rating-2,rating-2,209114
['Täuferweg (Merishausen - Zelgli)'],['medium'],['Hiking'],5.67km,01:45h,335hm,534 - 869m,rating-,rating-3,229081
['Hüttenwanderung Sardonahütte SAC'],['medium'],['Hiking'],26.23km,09:25h,"1,561hm","1,344 - 2,415m",rating-3,rating-4,839114
['Alp Maton - Chimmispitz'],['medium'],['Hiking'],14.11km,04:24h,612hm,"1,189 - 1,802m",rating-2,rating-3,286174
['Steiner Grenz- und Brückenwanderung'],[],['Hiking'],11.53km,03:53h,534hm,596 - 816m,rating-,rating-0,643465
['Mostindien-Tour (Weinfelden – Romanshorn)'],['easy'],['Cycling'],33.75km,02:15h,100hm,399 - 530m,rating-2,rating-2,130581
['Klimahörpfad St.Gallen'],['easy'],['Thematic route'],5.47km,02:00h,3hm,569 - 685m,rating-,rating-2,205033
['Diepoldsau - Alter Rhein - Diepoldsau'],['medium'],['Hiking'],12.22km,03:30h,19hm,407 - 421m,rating-1,rating-3,130832
['Appenzellerweg: Wattwil - Einsiedeln'],['difficult'],['Cycling'],44.75km,04:33h,"1,082hm",406 - 990m,rating-5,rating-4,156910
['Etappe 17 Via Glaralpina - Chüebüch und Schoggigrat - süsse Versuchung für Bergwanderer'],['difficult'],['Hiking'],14km,06:00h,950hm,"1,389 - 2,435m",rating-5,rating-5,336264
['Kulinarik-Tour Bad Ragaz - Walensee (E-Bike)'],['medium'],['Cycling'],37.56km,03:00h,238hm,423 - 716m,rating-2,rating-4,682761
['Bluescht-Velotour Thurgau'],['easy'],['Cycling'],35.74km,02:30h,200hm,397 - 594m,rating-2,rating-2,172643
"['Sardona-Welterbe-Weg Nr. 73, 3. Etappe']",['difficult'],['long-distance walking trail'],15.99km,05:30h,544hm,"998 - 2,393m",rating-3,rating-5,131546
['St. Gallen - Mörschwil - Horn'],['easy'],['Hiking'],10.81km,03:30h,82hm,402 - 703m,rating-1,rating-2,130804
['Durch den Reiat von Herblingen nach Thayngen'],['medium'],['Hiking'],18.01km,05:00h,370hm,424 - 739m,rating-3,rating-3,118091
['Route Neuhausen am Rheinfall – Neunkirch'],['medium'],['Hiking'],14.82km,04:02h,296hm,377 - 655m,rating-3,rating-3,71488
['Thurgauer Fabelweg'],['easy'],['Thematic route'],11.23km,03:00h,170hm,399 - 576m,rating-1,rating-2,130549
['Thurgauer Rundwanderweg (Altnau – Siegershausen)'],['easy'],['Hiking'],10.99km,02:45h,160hm,409 - 571m,rating-2,rating-2,130721
['Mädems Trail'],['medium'],['Snowshoe'],7.48km,03:30h,400hm,"1,427 - 1,785m",rating-,rating-3,523270
"['Sardona-Welterbe-Weg Nr. 73, 2. Etappe']",['difficult'],['long-distance walking trail'],12.09km,05:30h,939hm,"1,765 - 2,420m",rating-3,rating-5,131558
['St. Margrethen - Steiniger Tisch - Rheineck'],['medium'],['Hiking'],14.74km,05:00h,451hm,398 - 572m,rating-2,rating-4,130847
['Blauburgunderpfad'],['easy'],['Hiking'],3.98km,01:00h,119hm,423 - 547m,rating-2,rating-2,238961
"['Panixerpass, 2407 m']",[],['Hiking'],23.94km,08:00h,"1,725hm","973 - 2,623m",rating-,rating-0,110698
['Weesen - Quinten: Wandern zwischen See und Berg'],['medium'],['Hiking'],10.66km,03:26h,414hm,419 - 720m,rating-4,rating-4,258552
['Friedensweg'],['easy'],['Hiking'],11.73km,03:34h,405hm,571 - 808m,rating-,rating-2,556770
['Pfarrer Künzle Weg Wangs'],['medium'],['Thematic route'],6.03km,01:47h,167hm,484 - 641m,rating-1,rating-3,131372
['Goldige Aussichten - Rundtour ab Atzmännig'],['easy'],['Cycling'],38.21km,03:07h,686hm,585 - 937m,rating-1,rating-1,613155
['Uferweg Stein am Rhein'],['easy'],['Hiking'],6.7km,01:40h,26hm,396 - 422m,rating-2,rating-2,276242
['Mittelthurgauer Schlossweg (Weinfelden – Sulgen)'],['medium'],['Hiking'],17.79km,04:45h,320hm,429 - 677m,rating-3,rating-4,130559
['Calfeisental-Rundtour im Welterbe Sardona'],['difficult'],['Hiking'],19.33km,07:17h,"1,254hm","1,339 - 2,160m",rating-4,rating-5,270380
['Alfred Huggenberger und Bernhard Greuter'],['easy'],['Hiking'],10.69km,02:30h,180hm,404 - 560m,rating-2,rating-2,248599
['Schanerberg'],['medium'],['Mountainbike'],21.02km,02:30h,808hm,"459 - 1,172m",rating-3,rating-3,129687
['Fridolinshütte-Claridenhütte (2-Tages-Tour)'],['difficult'],['Hiking'],21.13km,10:29h,"2,230hm","803 - 2,537m",rating-,rating-5,251374
"['Pfäfers, Rheintal pur']",['difficult'],['Mountainbike'],31.99km,04:16h,983hm,"502 - 1,413m",rating-4,rating-5,131394
['Rundtour entlang des Rheins'],['medium'],['Cycling'],43.01km,02:30h,102hm,348 - 413m,rating-2,rating-4,238983
['Hulftegg Rundweg'],['easy'],['Winter hiking'],8.2km,02:25h,243hm,"804 - 1,005m",rating-,rating-2,1002526
['Arvenbüel – Schwaderloch – Zopf – Bärenegg – Flügenspitz – Looch – Rör - Arvenbüel'],['easy'],['Snowshoe'],8.5km,03:15h,505hm,"1,254 - 1,686m",rating-2,rating-2,1033111
['Eggen Höhenweg'],['easy'],['Hiking'],6.37km,02:10h,326hm,"833 - 1,059m",rating-2,rating-2,76452
['Familienroute Bodensee-Rhein'],['difficult'],['Cycling'],181.94km,04:00h,40hm,361 - 502m,rating-2,rating-6,197928
['Rauf und Runter vor der Kulisse des Säntis'],['medium'],['Hiking'],10.55km,04:10h,807hm,"982 - 1,574m",rating-4,rating-4,798132
['Unterwasser - Iltios - Selamatt - Starkenbach'],['difficult'],['Hiking'],16.95km,06:00h,858hm,"892 - 1,630m",rating-2,rating-5,130795
['Textilweg St.Gallen West'],['easy'],['Thematic route'],7.39km,01:30h,23hm,586 - 681m,rating-,rating-2,130755
['Chnobelweg'],['easy'],['Thematic route'],4.27km,01:18h,112hm,760 - 873m,rating-2,rating-2,243629
['Rorschach - Heiden - Walzenhausen'],['difficult'],['Hiking'],17.51km,06:00h,715hm,397 - 945m,rating-2,rating-5,130809
['Panüöl-Trail 465'],['medium'],['Running'],6.56km,00:45h,380hm,"1,576 - 1,957m",rating-,rating-3,131505
['Heidiland Wein- und Kulturroute'],['medium'],['Cycling'],42.99km,03:30h,473hm,463 - 716m,rating-3,rating-4,131529
['Ebnat-Kappel - Tanzboden - Ebnat-Kappel'],['difficult'],['Hiking'],13.61km,05:30h,875hm,"627 - 1,428m",rating-2,rating-5,130785
['Hüttenwanderung Walensee'],['easy'],['Hiking'],19.74km,06:55h,786hm,"425 - 1,719m",rating-2,rating-2,434158
['Neckiweg Abschnitt Brunnadern-Oberhelfenschwil'],['medium'],['Thematic route'],8.55km,03:00h,539hm,"652 - 1,082m",rating-1,rating-4,907682
['Chrüzegg (Tour 17)'],['medium'],['Snowshoe'],7.9km,04:30h,538hm,"738 - 1,265m",rating-,rating-4,130058
['St. Margrethen - Steiniger Tisch - Rheineck'],['medium'],['Hiking'],14.74km,05:00h,451hm,398 - 572m,rating-2,rating-4,130847
['Thurgauer Velo-Genuss'],['easy'],['Cycling'],32.68km,02:15h,100hm,398 - 498m,rating-2,rating-2,315066
['Schlittelweg Prodalp-Tannenheim'],['medium'],['Sledge'],2.22km,00:20h,-,"1,221 - 1,575m",rating-2,rating-3,277887
['Wunderland Seerücken (Klingenzell – Wäldi)'],['medium'],['Hiking'],22.07km,05:45h,330hm,536 - 718m,rating-3,rating-4,215077
['Vom Speicher nach Eggersriet'],['medium'],['Hiking'],10.03km,03:20h,485hm,"690 - 1,078m",rating-4,rating-4,824689
['Am Klöntaler See'],[],['Hiking'],13.35km,03:45h,145hm,456 - 878m,rating-,rating-0,297002
['Thurgauer Rundwanderweg  (Romanshorn – Altnau)'],['easy'],['Hiking'],12.18km,03:00h,20hm,396 - 414m,rating-2,rating-2,130719
['Thurgauer Rundwanderweg (Stein am Rhein – Nussbaumen)'],['easy'],['Hiking'],6.02km,01:30h,200hm,412 - 633m,rating-2,rating-2,130686
['Rüthi - Kastensattel - Hoher Kasten'],['difficult'],['Hiking'],9.58km,05:30h,"1,417hm","431 - 1,791m",rating-2,rating-5,130830
['Thurgauer Rebenweg'],['easy'],['Hiking'],14.23km,03:45h,90hm,390 - 540m,rating-2,rating-2,869523
['Segnespass'],['medium'],['Hiking'],17.37km,06:33h,"1,111hm","1,099 - 2,627m",rating-2,rating-4,179286
['Hohe Buche mit Weitblick'],['medium'],['Hiking'],8.62km,02:40h,370hm,"859 - 1,122m",rating-,rating-3,557184
['Chrüzegg - Rundtour ab Wattwil'],['medium'],['Mountainbike'],26.69km,02:30h,999hm,"603 - 1,265m",rating-4,rating-4,130091
['Valens - Taminaschlucht'],['easy'],['Hiking'],3.54km,01:27h,307hm,680 - 915m,rating-1,rating-2,286207
['Thurgauer Thurweg (Bischofszell – Weinfelden)'],['medium'],['Hiking'],18.56km,04:30h,-,428 - 506m,rating-2,rating-4,130611
['Mazils'],['medium'],['Winter hiking'],1.77km,00:38h,46hm,"1,736 - 1,775m",rating-2,rating-4,278065
['Fessis-Rundweg auf Aeugsten'],[],['Hiking'],9.06km,03:59h,850hm,"1,445 - 2,179m",rating-,rating-0,503058
['E-Bike & Hike - Alp Maton'],['medium'],['Cycling'],30.96km,06:00h,"1,485hm","515 - 1,763m",rating-2,rating-4,767104
['Route des Staunens Weisstannental'],['medium'],['Hiking'],8.25km,03:06h,530hm,"1,003 - 1,532m",rating-2,rating-4,131488
['Calfeisental-Rundtour im Welterbe Sardona'],['difficult'],['Hiking'],19.33km,07:17h,"1,254hm","1,339 - 2,160m",rating-4,rating-5,270380
['Säntis - Tierwis – Thurwis – Gamplüt – Wildhaus'],['medium'],['Hiking'],11.21km,04:00h,128hm,"1,008 - 2,495m",rating-,rating-4,798092
['Tar da da Weg Schleitheim'],['easy'],['Hiking'],6.17km,01:45h,164hm,453 - 559m,rating-2,rating-2,220181
['Appenzeller Witzanderweg 2015'],[],['Thematic route'],7.73km,02:24h,265hm,674 - 793m,rating-,rating-0,69988
['Naturerlebnispfad Flums-Kleinberg'],['medium'],['Thematic route'],7.58km,03:00h,41hm,"632 - 1,491m",rating-3,rating-2,131536
['Maschgenkamm - Murgsee'],['difficult'],['Hiking'],17.69km,06:00h,490hm,"1,157 - 2,285m",rating-4,rating-5,131418
['Mostindien-Tour (2 Tage)'],['medium'],['Cycling'],101.74km,07:00h,420hm,397 - 621m,rating-2,rating-3,190739
['Amden – Quinten: Dolcefarniente am Walensee'],['medium'],['Hiking'],9.42km,03:15h,286hm,425 - 909m,rating-4,rating-0,239085
['Wunderland Seerücken (Gottlieben – Altnau)'],['medium'],['Hiking'],21.69km,05:30h,180hm,394 - 572m,rating-2,rating-4,215080
['Walensee-Tour'],['difficult'],['Hiking'],26.66km,08:25h,918hm,419 - 843m,rating-2,rating-6,131552
['Bettlerweg'],['medium'],['Hiking'],13.65km,05:09h,939hm,"858 - 1,778m",rating-3,rating-4,286204
"['Sardona-Welterbe-Weg Nr. 73, 3. Etappe']",['difficult'],['long-distance walking trail'],15.99km,05:30h,544hm,"998 - 2,393m",rating-3,rating-5,131546
['Selun'],['medium'],['Hiking'],7.64km,04:00h,867hm,"1,384 - 2,203m",rating-3,rating-4,239660
['E-Bike Gigerwald - St. Martin'],['medium'],['Cycling'],48.64km,03:20h,"1,060hm","515 - 1,350m",rating-3,rating-4,216673
['Schlösserrundweg im Rorschacherberg'],['medium'],['Thematic route'],9.27km,02:30h,166hm,422 - 586m,rating-,rating-3,240173
['Salomonstempel - Rigelschwendi - Hemberg'],['medium'],['Winter hiking'],7.7km,03:00h,284hm,"946 - 1,139m",rating-3,rating-2,278070
"['Jubiläumsweg 1250 Jahrfeier Flums, Mels, Sargans']",['medium'],['Thematic route'],11.71km,03:30h,470hm,438 - 584m,rating-1,rating-3,131589
['Thurgauer Rundwanderweg (Fischingen – Münchwilen)'],['medium'],['Hiking'],9.44km,02:30h,100hm,512 - 674m,rating-4,rating-2,130699
['Rundtour entlang des Rheins'],['medium'],['Cycling'],43.01km,02:30h,102hm,348 - 413m,rating-2,rating-4,238983
['Spritzige Mosttour'],['medium'],['Cycling'],62.74km,15:30h,40hm,400 - 410m,rating-,rating-4,795273
['Wil - Thurauen - Felsegg'],['medium'],['Hiking'],17.44km,04:36h,192hm,494 - 648m,rating-3,rating-3,563632
['Rundum Oberegg'],['medium'],['Hiking'],7.94km,02:25h,262hm,"854 - 1,109m",rating-3,rating-3,557714
['Themenweg Wald'],['easy'],['Thematic route'],1.42km,00:30h,43hm,"1,339 - 1,390m",rating-1,rating-1,593361
['Thronfolgeweg'],['difficult'],['Hiking'],45.42km,12:00h,610hm,390 - 590m,rating-3,rating-6,586304
['Von Vättis zur Walsersiedlung St.Martin'],['medium'],['Hiking'],8.06km,02:35h,447hm,"944 - 1,351m",rating-2,rating-3,286188
['Leglerhütte SAC zur Skihütte Obererbs'],['medium'],['Hiking'],9.6km,03:40h,390hm,"1,702 - 2,491m",rating-,rating-4,174751
['Hulftegg – Allenwinden – Hultegg «Hulftegg Rundweg»'],['easy'],['Hiking'],7.63km,02:00h,175hm,"866 - 1,005m",rating-2,rating-2,1002630
['Huggenberger-Route'],['easy'],['Cycling'],19.26km,01:30h,240hm,403 - 574m,rating-2,rating-2,130556
['Tar da da Weg Schleitheim'],['easy'],['Hiking'],6.17km,01:45h,164hm,453 - 559m,rating-2,rating-2,220181
['Etappe 09 Via Glaralpina - Audienz beim höchsten Glarner'],['medium'],['Hiking'],7.09km,03:15h,430hm,"1,926 - 2,537m",rating-3,rating-4,336244
['Heidiland Wein- und Kulturroute'],['medium'],['Cycling'],42.99km,03:30h,473hm,463 - 716m,rating-3,rating-4,131529
['Wil SG – Kloten: «Mitelland-Route»'],['medium'],['Cycling'],51km,03:45h,221hm,435 - 619m,rating-3,rating-3,777835
['Heidiland Wander Tour 5: Weisstannen - Pizol'],['difficult'],['Hiking'],15.55km,05:24h,"1,122hm","908 - 1,745m",rating-3,rating-6,131475
['Lüsis Bike Nr. 475'],['medium'],['Mountainbike'],6.42km,02:00h,870hm,"425 - 1,272m",rating-3,rating-2,131402
['St. Georgen-Trail 441'],['medium'],['Running'],7.03km,01:10h,158hm,435 - 584m,rating-3,rating-4,131566
['In-Vino-Veritas Weg Hallau'],['medium'],['Hiking'],9.6km,02:32h,131hm,418 - 516m,rating-1,rating-3,220168
['Altschen - Schneeschuhtour'],['medium'],['Snowshoe'],5.1km,01:47h,161hm,"1,255 - 1,407m",rating-2,rating-4,269621
['Rorschacher Ast: Neuhaus - Siebnen'],['medium'],['Pilgrimage'],14.42km,03:46h,137hm,407 - 521m,rating-,rating-3,156744
['Konzil-Rundfahrt um Frauenfeld'],['easy'],['Cycling'],45.84km,03:15h,360hm,386 - 613m,rating-2,rating-2,130532
['Der mit dem Seeblick'],['medium'],['Hiking'],5.45km,01:42h,180hm,"792 - 1,121m",rating-3,rating-3,563605
['Winterwanderweg Prodalp-Panüöl'],['medium'],['Winter hiking'],3.99km,01:30h,290hm,"1,572 - 1,865m",rating-2,rating-3,277888
['Geoweg Chrüzegg'],['medium'],['Hiking'],9.19km,03:15h,640hm,"823 - 1,310m",rating-3,rating-3,66035
['Fischingen – Hörnli – Steg: «Rucksack füll dich»'],['medium'],['Hiking'],9.77km,03:15h,507hm,"620 - 1,126m",rating-2,rating-3,136794
['Seerenbachfälle und Rinquelle'],['easy'],['Hiking'],4.41km,01:30h,142hm,419 - 564m,rating-2,rating-1,131447
['Libingen - Chrüzegg - Libingen'],['medium'],['Hiking'],10.24km,04:30h,639hm,"719 - 1,265m",rating-2,rating-4,130769
['Mettmen - Kärpfscharte'],['difficult'],['Ski tour'],7.06km,04:30h,"1,098hm","1,599 - 2,649m",rating-4,rating-5,979151
['Von der Ebenalp zum Schäfler'],[],['Hiking'],18.46km,08:00h,855hm,"785 - 1,919m",rating-,rating-0,588021
['Steinzeitpfad Route Kesslerloch-Schweizersbild'],['medium'],['Thematic route'],11.18km,02:55h,111hm,433 - 504m,rating-2,rating-3,447812
"['Skitour Firzstock, Obstalden']",['medium'],['Ski tour'],4.88km,03:00h,"1,237hm","685 - 1,923m",rating-3,rating-4,995253
['Panixerpass'],['difficult'],['Hiking'],22.59km,08:10h,"1,540hm","960 - 2,404m",rating-3,rating-5,179284
['Thurgauer Rundwanderweg'],['difficult'],['Hiking'],171.89km,45:00h,"2,190hm",396 - 822m,rating-2,rating-6,157757
['Chüeweid'],['medium'],['Mountainbike'],14.47km,01:30h,651hm,"476 - 1,125m",rating-3,rating-2,129693
['Kerenzerberg Bike Nr. 301'],['medium'],['Mountainbike'],22.37km,03:00h,917hm,"457 - 1,310m",rating-3,rating-3,894768
['Panoramawanderung Winter'],['medium'],['Snowshoe'],8.83km,03:50h,439hm,"1,559 - 1,908m",rating-,rating-3,276231
['Zwerg-Bartli-Erlebnisweg'],['easy'],['Thematic route'],8.28km,03:30h,85hm,"1,256 - 1,905m",rating-,rating-2,235159
['Rhein-Route (Kreuzlingen – Schaffhausen)'],['easy'],['Cycling'],48.31km,03:15h,60hm,391 - 448m,rating-2,rating-2,130573
['Thurgauer Tannzapfenweg'],['medium'],['Hiking'],11.44km,03:30h,470hm,616 - 994m,rating-2,rating-3,130513
['Winterland am Fuss von Kronberg und Petersalp'],['difficult'],['Snowshoe'],11.25km,04:15h,445hm,"819 - 1,211m",rating-5,rating-5,1002727
['Wil - Littenheid - Fischingen'],['medium'],['Hiking'],13.16km,04:00h,267hm,556 - 658m,rating-2,rating-3,130775
['Glarina-Trail 417'],['medium'],['Running'],6.93km,01:13h,188hm,766 - 951m,rating-2,rating-3,131568
['Gipfelhütte Alvier'],['medium'],['Climbing'],3.31km,02:45h,648hm,"1,687 - 2,335m",rating-,rating-4,428082
['Gesundheitsweg - Appenzeller Hügelblick'],['easy'],['Hiking'],4.24km,01:15h,48hm,"879 - 1,014m",rating-,rating-2,925503
['Schwarzenbach - Thurauen - Niederbüren'],['medium'],['Hiking'],14.92km,04:15h,188hm,478 - 594m,rating-1,rating-3,130778
['Thurgauer Rebenweg'],['easy'],['Hiking'],14.23km,03:45h,90hm,390 - 540m,rating-2,rating-2,869523
['Melser Alpenweg'],['easy'],['Thematic route'],2.34km,01:00h,76hm,"1,171 - 1,240m",rating-,rating-2,131432
['Gams - Sommerigweid - Wildhaus'],['medium'],['Hiking'],11.33km,05:00h,852hm,"476 - 1,310m",rating-2,rating-4,130834
['Klangweg Churfirsten'],['easy'],['Hiking'],5.16km,01:25h,120hm,"1,166 - 1,389m",rating-1,rating-2,69105
['Frümsel'],['difficult'],['Hiking'],6.3km,03:25h,925hm,"1,388 - 2,261m",rating-5,rating-6,242416
['Naturlehrpfad Merishausen: Route Braun'],['medium'],['Hiking'],11.42km,03:20h,369hm,534 - 901m,rating-2,rating-3,220179
['Goldtoni - Alpenbogen A045 Braunwald-Urigen'],['easy'],['long-distance walking trail'],27.8km,07:25h,"1,245hm","1,205 - 1,957m",rating-2,rating-3,200553
['Gold Trophy unterwegs – Wander-Route Goldingertal'],['easy'],['Hiking'],9.98km,02:55h,304hm,470 - 745m,rating-2,rating-2,574068
['Achseli'],['medium'],['Mountainbike'],15.74km,04:14h,"1,129hm","520 - 1,533m",rating-4,rating-4,63683
"['Sardona-Welterbe-Weg Nr. 73, 3. Etappe']",['difficult'],['long-distance walking trail'],15.99km,05:30h,544hm,"998 - 2,393m",rating-3,rating-5,131546
['Kerenzerberg Bike'],['medium'],['Mountainbike'],20.47km,02:50h,922hm,"457 - 1,303m",rating-,rating-3,787146
['Auf dem Firstweg von Stein am Rhein nach Bankholzen'],['medium'],['Hiking'],21.05km,06:00h,500hm,401 - 700m,rating-3,rating-4,112964
['Oberseetal – Klöntal'],[],['Hiking'],17.37km,06:00h,872hm,"851 - 1,818m",rating-,rating-0,296998
['Natur-Barfuss Kneippweg Gamplüt'],['easy'],['Thematic route'],2.38km,01:00h,263hm,"1,090 - 1,353m",rating-2,rating-2,190935
['Schneeschuhtour Schilt'],['difficult'],['Snowshoe'],10.25km,05:00h,959hm,"1,328 - 2,287m",rating-,rating-5,995260
['Toggenburger Höhenweg (1. Etappe)'],['medium'],['Hiking'],15.53km,06:10h,939hm,"1,015 - 1,671m",rating-2,rating-3,321339
['Seerenbachfälle und Rinquelle'],['easy'],['Hiking'],4.41km,01:30h,142hm,419 - 564m,rating-2,rating-1,131447
['Gulme'],['medium'],['Hiking'],10.42km,05:00h,966hm,"1,101 - 1,997m",rating-3,rating-4,239656
['Flawil - Magdenau - Tufertschwil - Lütisburg'],['medium'],['Hiking'],12.44km,04:00h,379hm,549 - 855m,rating-2,rating-4,130827
['MounTeens Detektiv-Weg'],['medium'],['Thematic route'],2.36km,00:48h,96hm,"1,495 - 1,592m",rating-3,rating-3,495388
['Herzroute: Herisau - Altstätten'],['medium'],['Cycling'],31.07km,02:44h,607hm,434 - 963m,rating-4,rating-4,642013
