ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
156816,Luzerner Weg: Bern - Rüeggisberg,3 - difficult,Pilgrimage,21.75,06:17,684,499,980,0,5
131699,Rinderberg - Hornberg - Horneggli,1 - easy,Hiking,5.79,02:00,77,1767,2077,2,2
100448,"Im Innereriz, abseits der grossen Touristenströme",2 - medium,Hiking,9.8,03:30,611,1042,1574,3,3
114256,Zur Hohwacht im Emmental,2 - medium,Hiking,11.37,03:20,423,669,1074,2,3
454773,Bergtour Gross Siedelhorn - Uelistock,3 - difficult,Hiking,7.3,04:14,776,2306,2883,4,3
114250,Höhenwanderung über den Metschstand im Simmental,2 - medium,Hiking,8.83,03:15,484,1651,2091,3,3
65411,Moorweg Sparemoos,1 - easy,Thematic route,3.39,01:00,130,1570,1679,2,2
172141,Bödeli Route,1 - easy,Cycling,22.81,01:30,119,558,612,1,1
445813,Breitlauen - Berghütte Männdlenen,2 - medium,Hiking,11.5,04:07,1041,1551,2329,3,4
156764,Gantrisch-Fribourg-Weg: Amsoldingen - Rüeggisberg,3 - difficult,Pilgrimage,20.19,05:37,500,594,928,0,5
700226,St. Stephan - Rüwlispass - Gstaad - Saanenmöser - St. Stephan,2 - medium,Cycling,38.14,03:50,1055,934,1724,2,4
316230,Kinderwagenrundweg Grimmialp,1 - easy,Hiking,5.46,01:45,123,1163,1274,1,1
50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773,904,1,2
454773,Bergtour Gross Siedelhorn - Uelistock,3 - difficult,Hiking,7.3,04:14,776,2306,2883,4,3
348103,Gstaad - Lauenensee - Gstaad (Singletrail Version),2 - medium,Mountainbike,25.23,03:00,360,1049,1409,2,2
70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332,2,2
133945,Schwander - Lebensweg,1 - easy,Thematic route,3.55,01:30,86,647,735,1,2
86144,Waldhäusern - beliebtes Ausflugsziel im Emmental,2 - medium,Hiking,9.63,03:00,373,673,1007,2,3
131699,Rinderberg - Hornberg - Horneggli,1 - easy,Hiking,5.79,02:00,77,1767,2077,2,2
51086,Ins malerische Üschenetal,2 - medium,Hiking,7.6,02:15,150,1174,1795,3,2
311562,Gantrisch-Fribourg-Weg: Rüeggisberg - Schwarzenburg,1 - easy,Pilgrimage,10.37,02:53,189,703,929,0,1
159602,"Rund um den Thunersee, Merligen-Interlaken West",0 - no rating,Hiking,13.02,03:57,257,558,728,0,0
295442,Diemtigtaler Hausweg «Vorderes Tal»,1 - easy,Thematic route,8.93,03:00,438,670,964,1,2
99639,Probsteberg - einsames Grenzgebiet Bern/Solothurn,0 - no rating,Hiking,16.44,04:45,581,640,1149,0,0
698704,Gasterntal Biketour,2 - medium,Mountainbike,23.75,03:20,460,1170,1630,0,4
146292,Wo der Frühling haust,1 - easy,Hiking,8.09,02:24,280,527,806,2,2
52285,Reiche Vogelwelt und unberührte Flora,1 - easy,Hiking,13.25,03:10,10,426,447,1,2
823060,E-Bike Tour entlang der Diemtigtaler Hauswege,2 - medium,Cycling,43.09,03:00,1103,669,1270,0,3
277605,Kandersteg to Leukerbad (via Gemmipass),2 - medium,Hiking,14.64,05:45,545,1383,2320,2,4
131610,Rinderberg - Alp Wistätt - Leiterli,3 - difficult,Hiking,17.42,05:30,527,1689,2077,3,5
348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769,1923,3,3
131760,Tour de Gruyère,3 - difficult,Racing,79.88,03:30,1269,691,1634,2,5
316229,Gipfelwanderung zum Rauflihorn,2 - medium,Hiking,15.33,06:00,1101,1222,2323,3,3
698707,Blausee Biketour,1 - easy,Mountainbike,10.13,01:05,281,896,1177,0,1
67762,"Rund um den Jolimont, den hübschen Hügel",2 - medium,Hiking,9.42,02:40,250,435,603,2,3
595654,Schönried Ermitage Rellerli Panoramawanderung,2 - medium,Hiking,11.33,04:00,645,1222,1861,2,4
114250,Höhenwanderung über den Metschstand im Simmental,2 - medium,Hiking,8.83,03:15,484,1651,2091,3,3
823103,Saaner Fiirabe Rundi,1 - easy,Mountainbike,5.09,01:00,167,1007,1164,2,2
78168,Bänkli-Rundweg Aeschi bei Spiez,1 - easy,Thematic route,7.38,02:13,255,847,1122,2,2
76670,Durch die wilde Landschaft,3 - difficult,Hiking,9.38,05:00,1631,1330,2940,5,5
101889,In der Auenlandschaft der Aare bei Münsingen,0 - no rating,Hiking,11.89,02:50,97,515,565,0,0
108674,Holz-Skulpturenweg - Frutigen,2 - medium,Thematic route,9.56,02:45,134,779,913,3,2
508315,In die Gysnauflüe,2 - medium,Hiking,5.36,01:40,210,530,650,3,2
114254,Habkern die kleine Perle im Berner Oberland,0 - no rating,Hiking,9.12,03:30,634,1071,1699,0,0
445813,Breitlauen - Berghütte Männdlenen,2 - medium,Hiking,11.5,04:07,1041,1551,2329,3,4
99639,Probsteberg - einsames Grenzgebiet Bern/Solothurn,0 - no rating,Hiking,16.44,04:45,581,640,1149,0,0
836971,E-Bike Elsigen-Metsch,2 - medium,Cycling,24.82,03:20,1000,1196,1814,4,3
691504,Lenk - Hahnenmoospass - Geils - Bergläger - Chatzehubel - retour,2 - medium,Cycling,24.69,04:00,1381,1065,1951,1,3
172139,Moränensee Route,1 - easy,Cycling,25.49,01:40,197,553,750,1,1
162712,Höhenweg Entlebuch Emmental - Etappe 5: Grosshorben – Schangnau,0 - no rating,Hiking,5.16,01:45,196,928,1415,0,0
573694,Wässermatten zwischen Langenthal und Roggwil,1 - easy,Hiking,5.55,01:25,32,452,491,1,1
114216,Dem Gäbelbach entlang zum Wohlensee,1 - easy,Hiking,13.34,03:40,283,481,626,2,2
50315,«Den Niesen geniesen»,3 - difficult,Hiking,9.27,05:15,1712,631,2343,4,6
836971,E-Bike Elsigen-Metsch,2 - medium,Cycling,24.82,03:20,1000,1196,1814,4,3
50430,Über den Tessenberg auf den Chasseral,2 - medium,Hiking,10.51,03:45,850,800,1545,3,4
744924,Bahnhof-Bühl-Niedermatti,1 - easy,Hiking,3.56,00:55,34,1164,1198,2,2
114254,Habkern die kleine Perle im Berner Oberland,0 - no rating,Hiking,9.12,03:30,634,1071,1699,0,0
717203,Boltigen - Feuersteini - Rossberg - Pfaffenried - Boltigen,1 - easy,Cycling,15.91,01:25,405,797,1136,1,2
51349,Rund um den Etang de la Gruère,2 - medium,Hiking,14.83,03:45,350,982,1098,2,3
51190,Über Juraweiden hart an der Sprachgrenze,1 - easy,Hiking,11.35,03:30,552,708,1118,2,2
277472,Basler Weg: Fraubrunnen - Bern (Variante A),2 - medium,Pilgrimage,24.48,06:14,160,489,570,0,3
131151,Wilderswil - Zweilütschinen,1 - easy,Hiking,6.04,01:34,83,584,667,1,2
211600,"Helsana Trail: Schönried - Saanenmöser - Schönried, grün",2 - medium,Trailrunning,6.33,01:15,119,1229,1348,2,3
875903,Griesalp - Dündalp - Chistihubel,2 - medium,Hiking,5.07,02:05,687,1407,2095,4,4
94291,Pont des Anabaptistes - geschichtsträchtiger Ort im Jura,0 - no rating,Hiking,11.9,03:10,358,1133,1397,0,0
101889,In der Auenlandschaft der Aare bei Münsingen,0 - no rating,Hiking,11.89,02:50,97,515,565,0,0
70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332,2,2
131161,Harder Kulm Rundweg,1 - easy,Hiking,2.78,01:02,154,1293,1443,1,2
509375,Merängge-Cher im Kemmribodenbad,1 - easy,Hiking,6.97,02:10,330,975,1184,2,2
508332,I gloube i gange no meh a Louenesee,2 - medium,Hiking,9.99,02:50,340,1236,1433,2,3
275665,Bänklirundgang 1 - Sumiswald,2 - medium,Thematic route,11.99,03:15,250,686,876,2,3
482340,"Swiss Trail Tour Lenk, Strecke Ultra, Samstag 2019",3 - difficult,Trailrunning,46.54,09:38,2372,1010,2108,4,6
211600,"Helsana Trail: Schönried - Saanenmöser - Schönried, grün",2 - medium,Trailrunning,6.33,01:15,119,1229,1348,2,3
525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",2 - medium,Trailrunning,22.88,04:47,1202,1064,2108,3,3
185344,Gstaad - Rübeldorf - Eggli - Gstaad (Nr. 23),1 - easy,Trailrunning,7.29,01:45,535,1026,1557,2,2
51213,Auf Panoramawegen durchs Bipperamt,2 - medium,Hiking,16.53,05:15,862,636,1215,3,4
616599,Von Schwanden (Sigriswil) via Winterberg (Heiligenschwendi) nach Goldiwil (Thun),1 - easy,Hiking,10.0,02:45,360,960,1216,2,2
698707,Blausee Biketour,1 - easy,Mountainbike,10.13,01:05,281,896,1177,0,1
133091,Panoramawanderung: Hörnliweg Adelboden,1 - easy,Hiking,6.08,02:30,242,1348,1580,2,2
83742,Mont Sujet,2 - medium,Mountainbike,38.43,05:49,1188,434,1383,3,4
100884,Schüpfeflue - zum Gantrisch Panorama,0 - no rating,Hiking,10.74,03:25,442,1311,1693,0,0
156751,Berner-Oberländer-Weg: Merligen - Amsoldingen (Original),2 - medium,Pilgrimage,16.98,04:41,278,558,665,2,3
698708,Gemmipass Biketour,2 - medium,Mountainbike,26.73,02:55,500,1170,2335,0,4
146292,Wo der Frühling haust,1 - easy,Hiking,8.09,02:24,280,527,806,2,2
133935,Brückentour Thunersee-Süd,1 - easy,Cycling,22.73,01:35,122,601,714,1,2
51086,Ins malerische Üschenetal,2 - medium,Hiking,7.6,02:15,150,1174,1795,3,2
277472,Basler Weg: Fraubrunnen - Bern (Variante A),2 - medium,Pilgrimage,24.48,06:14,160,489,570,0,3
58522,Schnitzlerweg Axalp,1 - easy,Thematic route,2.61,01:00,170,1521,1639,2,2
51086,Ins malerische Üschenetal,2 - medium,Hiking,7.6,02:15,150,1174,1795,3,2
99637,Auf die Bütschelegg,0 - no rating,Hiking,10.91,03:20,345,775,1032,0,0
94291,Pont des Anabaptistes - geschichtsträchtiger Ort im Jura,0 - no rating,Hiking,11.9,03:10,358,1133,1397,0,0
733527,Einzigartig: der neue Gäggersteg,1 - easy,Hiking,13.36,04:00,510,1531,1720,2,2
586723,Rundtour auf abenteuerlichen Wegen,2 - medium,Hiking,5.9,03:00,630,1357,1919,4,3
717235,Zweisimmen - Oey Diemtigen - Zwischenflüh - Seebergsee - Meieberg - Zweisimmen,3 - difficult,Cycling,63.85,06:05,1636,679,1853,1,6
348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769,1923,3,3
177067,Biel/Bienne - Ins,1 - easy,Long distance cycling,31.43,02:09,29,430,460,1,1
97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,2 - medium,Hiking,10.74,03:50,620,1521,1878,4,3
752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",2 - medium,Via ferrata,10.3,05:00,1115,1615,2662,3,2
700234,St. Stephan - Dürrewald - Eggmatte - St. Stephan,1 - easy,Cycling,16.84,02:15,684,993,1669,1,2
114228,Simmeflueh Klettersteig - Wimmis,1 - easy,Via ferrata,2.09,03:00,767,626,1393,0,0
50430,Über den Tessenberg auf den Chasseral,2 - medium,Hiking,10.51,03:45,850,800,1545,3,4
49030,Wo die zahmen Wildbäche entspringen,2 - medium,Hiking,12.17,03:40,532,740,1116,2,3
275665,Bänklirundgang 1 - Sumiswald,2 - medium,Thematic route,11.99,03:15,250,686,876,2,3
51188,Rund ums Naturschutzgebiet Häftli,2 - medium,Hiking,13.88,03:30,106,426,445,2,3
99639,Probsteberg - einsames Grenzgebiet Bern/Solothurn,0 - no rating,Hiking,16.44,04:45,581,640,1149,0,0
812684,Engstligenalp – Dossenseeli – Engstligenalp (Seeli-Weg),2 - medium,Hiking,8.18,02:50,483,1937,2343,4,4
595654,Schönried Ermitage Rellerli Panoramawanderung,2 - medium,Hiking,11.33,04:00,645,1222,1861,2,4
836972,E-Bike Adelboden-Lenk...dänk!,2 - medium,Cycling,22.42,02:45,841,1295,1974,3,3
173229,explore ROMANTIK: Von Bern nach Zürich,0 - no rating,Hiking,238.75,03:41,2499,406,952,0,0
51190,Über Juraweiden hart an der Sprachgrenze,1 - easy,Hiking,11.35,03:30,552,708,1118,2,2
156816,Luzerner Weg: Bern - Rüeggisberg,3 - difficult,Pilgrimage,21.75,06:17,684,499,980,0,5
162908,Schynige-Platte-Rundweg - Top Sicht auf das Dreigestirn,2 - medium,Hiking,5.65,02:00,370,1910,2076,3,1
295433,Diemtigtaler Hausweg «Mittleres Tal»,1 - easy,Thematic route,10.2,03:15,434,814,1128,1,2
733527,Einzigartig: der neue Gäggersteg,1 - easy,Hiking,13.36,04:00,510,1531,1720,2,2
698710,Gehrihorn (Frutigen) Biketour,2 - medium,Mountainbike,36.46,04:00,1056,762,1429,0,4
211595,"Helsana Trail: Gstaad – Saanen - Gstaad, blau",1 - easy,Trailrunning,6.48,01:00,36,1010,1046,1,2
870923,Alpine Bike 1 -  Kiental- Frutigen - Adelboden - Lenk,0 - no rating,Mountainbike,43.51,06:15,1496,761,1951,0,0
247242,Cable car to Wispile. Walk to Lauenensee,1 - easy,Hiking,9.58,02:15,142,1381,1920,2,2
505584,Globi-Bergweg Engstligenalp,2 - medium,Thematic route,4.87,02:00,100,1937,2011,3,2
707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,2 - medium,Hiking,13.6,04:20,625,1372,1988,0,3
99380,Stockentaler Hausweg - Blumenstein,2 - medium,Thematic route,13.02,03:30,200,656,782,2,3
224315,Walk to Lenk,2 - medium,Hiking,14.37,04:00,707,1070,1969,2,3
50315,«Den Niesen geniesen»,3 - difficult,Hiking,9.27,05:15,1712,631,2343,4,6
744924,Bahnhof-Bühl-Niedermatti,1 - easy,Hiking,3.56,00:55,34,1164,1198,2,2
97364,Über den Schnitzlerweg zum verträumten Hinterburgseeli,2 - medium,Hiking,10.74,03:50,620,1521,1878,4,3
156761,Gantrisch-Fribourg-Weg: Schwarzenburg - Fribourg,3 - difficult,Pilgrimage,20.43,05:31,297,536,801,0,5
162940,Anspruchsvoller Genuss: Gipfeltour zum Trogenhorn,2 - medium,Hiking,11.42,04:50,1090,1039,1969,4,4
51621,Durch eine eindrückliche Klus,3 - difficult,Hiking,18.57,05:40,568,525,1037,3,5
99641,Über die Greberegg zum Pochtenfall,2 - medium,Hiking,12.97,04:50,766,979,1650,3,3
295442,Diemtigtaler Hausweg «Vorderes Tal»,1 - easy,Thematic route,8.93,03:00,438,670,964,1,2
51815,Nervenkitzel und viel Abwechslung für Jung und Alt,1 - easy,Hiking,3.63,01:10,170,772,889,2,2
114208,Zur Hohwacht im Oberaargau,2 - medium,Hiking,13.19,03:40,460,539,779,2,3
131617,Wildweg Sparenmoos (Rundwanderung),1 - easy,Thematic route,1.95,00:45,66,1693,1757,2,2
275647,Geissewäg – die Wasen-Genusstour (Vorderarniwäg),2 - medium,Thematic route,12.32,03:47,458,752,1135,2,3
172140,Stockental Route,2 - medium,Cycling,40.62,02:30,376,553,740,1,3
525056,"Swiss Trail Tour Lenk, Strecke Freitag, 2020",2 - medium,Trailrunning,22.88,04:47,1202,1064,2108,3,3
65384,Rund um Rüschegg,2 - medium,Hiking,13.32,03:45,490,715,941,2,3
133924,Grünenbergpass,3 - difficult,Mountainbike,58.7,05:30,1920,561,1555,4,6
133091,Panoramawanderung: Hörnliweg Adelboden,1 - easy,Hiking,6.08,02:30,242,1348,1580,2,2
51190,Über Juraweiden hart an der Sprachgrenze,1 - easy,Hiking,11.35,03:30,552,708,1118,2,2
211604,"Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried, gelb",2 - medium,Trailrunning,9.51,02:00,593,1239,1832,4,4
752896,"Von Alpiglen via Eigertrail, Klettersteig Rotstock und Eigergletscher nach Kleine Scheidegg",2 - medium,Via ferrata,10.3,05:00,1115,1615,2662,3,2
162707,Höhenweg Entlebuch Emmental - Etappe 4: Trubschachen – Grosshorben,0 - no rating,Hiking,9.09,03:02,616,729,1300,0,0
156816,Luzerner Weg: Bern - Rüeggisberg,3 - difficult,Pilgrimage,21.75,06:17,684,499,980,0,5
51169,Durch Berns Kornkammer,2 - medium,Hiking,16.44,04:00,344,495,609,1,3
131173,Schynige Platte - Oberberghorn - Schynige Platte,1 - easy,Hiking,3.06,01:15,179,1940,2066,2,2
277594,Kandersteg to Gasterntal Valley,2 - medium,Hiking,23.46,07:00,680,1143,1642,1,4
891220,GFW 15 - Rund ume Frienisberger,0 - no rating,Hiking,14.65,04:20,300,567,818,0,0
172177,Hoch hinaus von Brienz bis auf die Axalp,3 - difficult,Racing,28.44,02:00,1155,564,1705,3,5
131667,Gstaads 4 Finger Loop,3 - difficult,Racing,59.09,03:30,976,1010,1384,2,5
114260,Elsigenalp - Zu einem stillen Bergseelein,2 - medium,Hiking,7.39,02:50,514,1796,2299,3,3
445813,Breitlauen - Berghütte Männdlenen,2 - medium,Hiking,11.5,04:07,1041,1551,2329,3,4
131629,"""Via Alpina: Gstaad - LEtivaz""",3 - difficult,Hiking,15.89,06:00,1059,1041,1953,2,6
298943,Wildrosen Wanderung,1 - easy,Thematic route,7.15,02:15,322,1081,1403,1,2
875903,Griesalp - Dündalp - Chistihubel,2 - medium,Hiking,5.07,02:05,687,1407,2095,4,4
812686,Unterer Wasserfallrundwanderweg,1 - easy,Hiking,1.92,00:35,73,1397,1509,2,2
277646,Kandersteg to Allmenalp,2 - medium,Hiking,8.38,04:00,620,1170,1789,1,3
834956,Berschel Tour,3 - difficult,Mountainbike,10.84,01:40,488,1154,1601,4,6
658326,Durchs Jahr wandern - Edelweiss am Iffighorn,2 - medium,Hiking,10.77,04:20,850,1583,2378,3,4
114220,Zum Aussichtsturm auf dem Moron,0 - no rating,Hiking,10.37,03:20,605,717,1321,0,0
372551,Einigen der Weg,1 - easy,Thematic route,9.83,02:33,111,558,638,1,1
114214,Auf den Lisiberg - stadtnahe leichte Wanderung mit Aussicht,0 - no rating,Hiking,5.88,01:30,172,841,988,0,0
698704,Gasterntal Biketour,2 - medium,Mountainbike,23.75,03:20,460,1170,1630,0,4
99640,Rund ums Wiriehore,2 - medium,Hiking,9.2,03:30,622,1410,2032,4,3
146292,Wo der Frühling haust,1 - easy,Hiking,8.09,02:24,280,527,806,2,2
289424,Historische Bauten Thun,1 - easy,Thematic route,2.65,00:42,38,557,593,1,2
48767,Prachtswälder am Fusse des Gantrisch,1 - easy,Hiking,8.65,02:40,390,783,1084,2,2
700232,Rundtour über den Rüwlispass - Hornberg ins Saanenland und retour,2 - medium,Cycling,31.82,03:25,950,934,1836,2,4
612482,Gletscherschlucht - Pfingstegg - Rundweg,2 - medium,Hiking,5.85,02:39,464,1013,1411,3,4
275647,Geissewäg – die Wasen-Genusstour (Vorderarniwäg),2 - medium,Thematic route,12.32,03:47,458,752,1135,2,3
156819,Luzerner Weg: Burgdorf - Bern,3 - difficult,Pilgrimage,29.46,08:30,780,520,854,0,5
131610,Rinderberg - Alp Wistätt - Leiterli,3 - difficult,Hiking,17.42,05:30,527,1689,2077,3,5
509375,Merängge-Cher im Kemmribodenbad,1 - easy,Hiking,6.97,02:10,330,975,1184,2,2
834956,Berschel Tour,3 - difficult,Mountainbike,10.84,01:40,488,1154,1601,4,6
133931,Rund um den Hohgant,3 - difficult,Mountainbike,42.55,05:40,1372,860,1603,3,5
49274,Aus dem Diemtigtal zum Seebergsee,2 - medium,Hiking,18.63,06:30,1023,1081,1929,3,4
70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332,2,2
870921,Via Alpina - Etappe 15 Adelboden - Lenk,1 - easy,Hiking,13.81,04:30,700,1067,1951,1,2
812686,Unterer Wasserfallrundwanderweg,1 - easy,Hiking,1.92,00:35,73,1397,1509,2,2
698708,Gemmipass Biketour,2 - medium,Mountainbike,26.73,02:55,500,1170,2335,0,4
48799,Moosegg: Inbegriff von Aussicht und Gastlichkeit,2 - medium,Hiking,10.07,03:20,460,676,1115,2,4
744924,Bahnhof-Bühl-Niedermatti,1 - easy,Hiking,3.56,00:55,34,1164,1198,2,2
795211,Alpenruhe - Bärenpfad - Wildwasserweg - Tschingel,1 - easy,Thematic route,6.63,02:15,319,1133,1443,0,2
823103,Saaner Fiirabe Rundi,1 - easy,Mountainbike,5.09,01:00,167,1007,1164,2,2
292891,Albert Schweitzer Weg,1 - easy,Thematic route,4.81,01:45,121,1163,1284,1,2
211604,"Helsana Trail: Schönried - Bergmatte - Grossi Vorschess - Rellerli - Ritmal - Schönried, gelb",2 - medium,Trailrunning,9.51,02:00,593,1239,1832,4,4
172154,Panoramatrail Faltschen,2 - medium,Mountainbike,29.01,02:30,846,692,1223,2,3
108493,Längenberger Bauernpfad,1 - easy,Thematic route,4.02,01:30,70,855,920,1,1
836972,E-Bike Adelboden-Lenk...dänk!,2 - medium,Cycling,22.42,02:45,841,1295,1974,3,3
508307,Im Naherholungsgebiet von Unterseen und Interlaken,1 - easy,Hiking,8.97,02:15,80,558,614,1,2
131151,Wilderswil - Zweilütschinen,1 - easy,Hiking,6.04,01:34,83,584,667,1,2
162740,Höhenweg Entlebuch Emmental - Etappe 3: Turner - Trubschachen,0 - no rating,Hiking,6.76,01:52,3,732,1165,0,0
131760,Tour de Gruyère,3 - difficult,Racing,79.88,03:30,1269,691,1634,2,5
49823,Emmental Literaturweg,1 - easy,Thematic route,7.66,02:30,200,656,828,1,2
52285,Reiche Vogelwelt und unberührte Flora,1 - easy,Hiking,13.25,03:10,10,426,447,1,2
65411,Moorweg Sparemoos,1 - easy,Thematic route,3.39,01:00,130,1570,1679,2,2
509595,GFW 14 - Durch die Aareauen,0 - no rating,Hiking,11.27,02:50,50,505,565,0,0
296938,Der Ringweg am kleinen Rugen,1 - easy,Thematic route,3.35,00:58,84,572,655,1,2
586723,Rundtour auf abenteuerlichen Wegen,2 - medium,Hiking,5.9,03:00,630,1357,1919,4,3
870922,Gehrihorn,1 - easy,Hiking,6.65,03:20,1357,771,2129,1,0
316229,Gipfelwanderung zum Rauflihorn,2 - medium,Hiking,15.33,06:00,1101,1222,2323,3,3
707098,Rotengraben - Wintermatte - Heubergtal - Wintermatte - Rotengraben,2 - medium,Hiking,13.6,04:20,625,1372,1988,0,3
348123,Meienberg – Rundwanderung Seebergsee - Meienberg,2 - medium,Hiking,7.12,02:30,322,1769,1923,3,3
48808,Bergsee-Paradies am Stockhorn,2 - medium,Hiking,6.17,02:20,430,1596,1798,3,3
156907,Gantrisch/Freiburgweg: Amsoldingen - Romont,3 - difficult,Cycling,89.24,07:14,1387,566,981,5,6
795212,Griesalp - Gamchi - Gspaltenhornhütte,3 - difficult,Hiking,6.98,03:15,1061,1395,2486,0,5
700217,Lenk - Gibel - Guggernäll - Abstecher zum Laubbärgli - Lenk,1 - easy,Cycling,19.07,02:05,822,1068,1848,1,1
114499,Fit mit Anspruch,2 - medium,Nordic Walking,6.93,02:45,541,1840,2288,3,4
50425,An stolzen Bauernsitzen vorüber durch den südlichen Oberaargau,2 - medium,Hiking,14.41,04:00,550,585,834,2,3
306681,Rundwanderung auf der Elsigenalp,1 - easy,Hiking,4.06,01:15,142,1792,1934,1,2
887205,Tour de France 2016 Teiletappe Gstaad-Emosson,3 - difficult,Racing,108.54,06:50,2663,393,1957,6,6
309530,Kambly Entdeckerpfad in Trubschachen,1 - easy,Hiking,3.65,01:05,78,725,794,1,2
276223,Rund um den Moossee,1 - easy,Hiking,6.47,01:40,90,521,571,2,2
133081,Adelboden - Hahnenmoos,2 - medium,Hiking,8.16,02:30,670,1295,1950,2,3
50976,Rundwanderung Tellenburg Frutigen,1 - easy,Hiking,8.17,02:10,230,773,904,1,2
501843,Rund um Bönigen,2 - medium,Running,9.86,01:33,98,564,661,1,3
616521,Von Gurnigel Wasserscheide via Klettersteig Gantrisch nach Oberstocken,3 - difficult,Via ferrata,17.0,05:30,1000,707,2174,5,4
51391,Naturlandschaft vor den Toren der Stadt,1 - easy,Hiking,5.44,01:40,260,524,754,1,2
275647,Geissewäg – die Wasen-Genusstour (Vorderarniwäg),2 - medium,Thematic route,12.32,03:47,458,752,1135,2,3
289486,Auf Frühlingswiesen zum idyllischen Gantrischseeli,1 - easy,Hiking,1.8,00:40,120,1505,1614,2,1
