title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Via Bregaglia 3. Etappe: Soglio - Chiavenna'],['medium'],['Hiking'],15.66km,05:15h,475hm,"329 - 1,098m",rating-2,rating-3,107904
['Savognin - Cunter - Salouf - Riom - Savognin'],['medium'],['Winter hiking'],10.78km,02:58h,277hm,"1,120 - 1,361m",rating-2,rating-3,87845
['Sils - Maloja - Lägh da Cavloc - Sils'],['medium'],['Mountainbike'],25.22km,03:29h,630hm,"1,785 - 2,006m",rating-3,rating-3,324716
['Cavaglia - Le Prese (Höhenweg)'],[],['Hiking'],15.99km,05:07h,331hm,"965 - 1,866m",rating-,rating-0,477518
['Valle di Lei'],['medium'],['Hiking'],11.11km,04:30h,800hm,"1,466 - 2,168m",rating-2,rating-4,129792
['Glarner Alpen'],[],['High tour'],73.92km,28:42h,"5,906hm","806 - 3,263m",rating-,rating-0,151256
"['Einfache Wanderung zum Partnunsee, Abfahrt mit Trottinett']",['easy'],['Hiking'],5.67km,02:00h,410hm,"1,459 - 1,870m",rating-2,rating-2,103224
"['Rundwanderung: Caumasee - Rheinschlucht ""Swiss Grand Canyon""']",['medium'],['Hiking'],19.87km,06:30h,655hm,"621 - 1,110m",rating-1,rating-4,132178
['Sent - Bain Tschern (Rundweg)'],['easy'],['Hiking'],5.11km,01:15h,63hm,"1,430 - 1,492m",rating-1,rating-1,91548
['Fuorcla Maisas'],['difficult'],['Hiking'],17.23km,08:00h,"1,423hm","1,617 - 3,040m",rating-4,rating-5,52727
['Rundtour Prätschli-Prätschalp-Rot Tritt Scheidegg'],['medium'],['Winter hiking'],6.1km,01:55h,236hm,"1,862 - 2,098m",rating-3,rating-3,98036
['Arosa-Hörnli-Inner Urden-Tschiertschen'],['medium'],['Hiking'],12.3km,02:15h,643hm,"1,362 - 2,476m",rating-2,rating-2,5259
['Arosa-Prätschli-Scheidegg-Ochsenalp-Tschiertschen'],[],['Hiking'],5.3km,02:45h,145hm,"1,917 - 2,092m",rating-2,rating-3,5260
['FLI-WIW - Falera - Laax'],[],['Winter hiking'],4.69km,01:20h,33hm,"1,018 - 1,231m",rating-,rating-0,552520
['Zuckerstock'],['easy'],['Hiking'],7.4km,02:31h,378hm,"1,793 - 2,049m",rating-1,rating-2,131588
['Le Prese - Selva'],['medium'],['Hiking'],4.47km,02:00h,496hm,"965 - 1,451m",rating-,rating-4,239064
['Tras la Val Müstair (Sergios Geheimtipp)'],['medium'],['Mountainbike'],21.62km,03:00h,258hm,"1,246 - 2,260m",rating-3,rating-3,85190
['Ardez – Munt –Alp Murtera Dadoura –Chamonna Cler – Muot da l’Hom – Ardez'],['difficult'],['Trailrunning'],15.29km,03:26h,"1,050hm","1,432 - 2,482m",rating-4,rating-5,550548
['TRAIL-TICKET Davos Klosters – BLAU'],['easy'],['Mountainbike'],29.63km,04:00h,234hm,"1,532 - 2,564m",rating-2,rating-2,1042438
['FLI-DW - Via ferrata - Pinut'],[],['Via ferrata'],5.6km,03:43h,909hm,"1,187 - 2,057m",rating-,rating-0,656507
['Waldlehrpfad La Punt - Madulain'],['easy'],['Thematic route'],2.38km,00:50h,146hm,"1,705 - 1,834m",rating-1,rating-2,132325
['STM-HDW - Lej da Staz'],['easy'],['Hiking'],8.34km,02:10h,82hm,"1,768 - 1,838m",rating-1,rating-2,127496
['Winterwanderweg Calondis Rundtour'],['easy'],['Winter hiking'],8.04km,02:45h,397hm,"1,332 - 1,729m",rating-1,rating-2,61386
['Avers-Juf - Jufer Alp - Avers-Juf'],['easy'],['Winter hiking'],3.64km,01:15h,69hm,"2,120 - 2,184m",rating-,rating-2,129920
"[""Hike to 'Eretsloch' where once upon a time ore was looked for and maybe also found.""]",['easy'],['Hiking'],3.8km,00:52h,152hm,605 - 724m,rating-1,rating-1,43813
['Foppettas Flow Trail'],['medium'],['Mountainbike'],1.87km,00:10h,-,"1,830 - 2,010m",rating-3,rating-2,322360
['STM-DW - Maloja - Vicosoprano'],[],['Hiking'],11.11km,03:20h,50hm,"1,060 - 1,855m",rating-,rating-0,619492
['From the Fideriser Heuberge to Jenaz'],['medium'],['Hiking'],16.87km,04:45h,320hm,"721 - 2,152m",rating-3,rating-4,35616
['Ricola Kräutergarten und Taiswald'],['easy'],['Thematic route'],3.02km,00:50h,44hm,"1,782 - 1,826m",rating-1,rating-2,132258
['Flesspass und Vereinapass'],['difficult'],['Hiking'],18.53km,07:30h,861hm,"1,425 - 2,604m",rating-4,rating-6,52659
['Flüeseen (Juf - Stallerberg - Flüeseen - Juf)'],['medium'],['Hiking'],8.65km,03:45h,770hm,"2,125 - 2,838m",rating-2,rating-4,129835
['Von Davos auf die Lenzerheide und zurück'],['medium'],['Racing'],85.08km,05:24h,"1,713hm","849 - 1,558m",rating-,rating-4,161241
['Große Rheinschlucht Tour'],['difficult'],['Trailrunning'],19.98km,03:55h,756hm,"618 - 1,232m",rating-3,rating-5,505565
['Val Sinestra – Fuorcla Maisas – Samnaun Dorf'],['difficult'],['Hiking'],17.41km,08:00h,"1,563hm","1,481 - 3,034m",rating-4,rating-6,71999
['Forscherpfad Smaragdgebiet Ardez'],['easy'],['Thematic route'],4.08km,01:30h,166hm,"1,422 - 1,574m",rating-1,rating-1,79236
['Startgels - Runca'],['medium'],['Mountainbike'],11.41km,02:00h,531hm,"1,080 - 1,592m",rating-3,rating-2,132172
['Etappe 5 Gravelbike-Route Vorderrhein: Obersaxen – Alp Nova – Ilanz'],['difficult'],['Cycling'],38.33km,04:05h,"1,252hm","700 - 2,079m",rating-3,rating-5,270673
['Burgenweg Domleschg'],['medium'],['Thematic route'],16.05km,04:33h,325hm,616 - 805m,rating-2,rating-3,129819
['Tschamut-Maighelspass-Andermatt'],['difficult'],['Mountainbike'],24.01km,03:20h,843hm,"1,436 - 2,422m",rating-4,rating-4,90790
['Val Roseg'],['easy'],['Cycling'],13.78km,01:00h,226hm,"1,774 - 1,999m",rating-1,rating-1,912410
['Surettaseen Splügen/Rheinwald'],['medium'],['Hiking'],12.78km,04:30h,851hm,"1,457 - 2,272m",rating-2,rating-4,129891
['FLI-WIW - Flims - Waldhaus - Laax'],['easy'],['Winter hiking'],5.78km,01:38h,68hm,"1,014 - 1,120m",rating-2,rating-2,505388
"['2 -Tagestour, Chrüzlipass- Etzlihütte']",['difficult'],['Hiking'],22.2km,10:30h,"1,873hm","1,420 - 2,479m",rating-2,rating-5,53551
['GPS Alter Schyn-Runde'],['medium'],['Mountainbike'],59.93km,03:50h,"1,353hm","562 - 1,558m",rating-2,rating-4,17876
['Muntada S-charl'],['medium'],['Cycling'],24.35km,02:35h,791hm,"1,207 - 1,809m",rating-,rating-3,1034252
['Pizzo dell`uomo Sommergipfel'],['medium'],['Ski tour'],5.36km,02:30h,791hm,"1,910 - 2,659m",rating-2,rating-4,117021
['STM-HDW - Lej Nair - Lej Marsch'],['easy'],['Hiking'],5.19km,01:27h,119hm,"1,776 - 1,890m",rating-1,rating-2,375358
['Hüttenwanderung hoch über dem Churer Rheintal'],['medium'],['long-distance walking trail'],29.25km,12:25h,"2,285hm","552 - 2,084m",rating-,rating-4,402953
['Via Son Giachen: Guarda - Zernez'],['easy'],['Pilgrimage'],14.83km,04:00h,103hm,"1,385 - 1,645m",rating-2,rating-2,156805
['Viadi Surses'],['difficult'],['Hiking'],66.19km,24:56h,"5,252hm","859 - 2,833m",rating-4,rating-5,71282
['Samnaun-Schlittelweg'],['easy'],['Sledge'],5.35km,01:05h,290hm,"1,848 - 2,138m",rating-,rating-2,92658
['rhiienergie Trail Tamins'],['medium'],['Nordic Walking'],7.21km,01:52h,270hm,607 - 823m,rating-2,rating-3,163576
['Arosa Circuit'],[],['Hiking'],9.4km,02:45h,318hm,"1,907 - 2,097m",rating-,rating-0,25808
"['Regitzer Spitz, 1135 m']",['medium'],['Hiking'],9.87km,04:00h,619hm,"518 - 1,136m",rating-4,rating-4,183167
['Rhäzünser Alp - Heinzenberg - Domleschg'],['difficult'],['Mountainbike'],55.04km,06:00h,"1,585hm","589 - 1,771m",rating-2,rating-5,50386
['From Stels to St. Antönien across the Chrüz 2196 metres above sea-level'],['medium'],['Hiking'],11.38km,04:15h,725hm,"1,418 - 2,195m",rating-2,rating-3,19131
"['Via Engiadina Winter. Etappe 1, Zernez – Guarda']",['medium'],['Winter hiking'],16.06km,04:30h,435hm,"1,385 - 1,655m",rating-2,rating-3,891257
['801 A la riva dal Rom – an den Ufern des Rom'],['medium'],['Thematic route'],25.05km,04:00h,418hm,"1,226 - 1,747m",rating-2,rating-3,53019
['St. Martin - Misanenga'],['medium'],['Winter hiking'],11.4km,03:25h,530hm,"1,330 - 1,791m",rating-2,rating-4,298932
['Rundtour Libi'],['difficult'],['Hiking'],28.3km,08:00h,"1,168hm","922 - 2,001m",rating-2,rating-6,129879
['Spazierpark Filisur'],['easy'],['Thematic route'],4.99km,02:00h,197hm,"1,063 - 1,213m",rating-2,rating-2,69513
['Rundstrecke Lai Lung – Lai Ner'],['difficult'],['Trailrunning'],22.89km,03:30h,"1,140hm","974 - 1,889m",rating-,rating-6,805138
['Via Francisca: Maienfeld - Chur'],['difficult'],['Pilgrimage'],25.38km,06:53h,480hm,514 - 753m,rating-,rating-5,156878
['FLI-DW - Nagens - Segnesboden - Naraus'],['medium'],['Hiking'],13km,05:00h,631hm,"1,746 - 2,467m",rating-,rating-4,475202
['Tierlehrpfad'],['easy'],['Thematic route'],2.31km,00:45h,34hm,"1,704 - 1,811m",rating-2,rating-2,72259
['Durch die Uina-Schlucht bis nach Italien'],['difficult'],['Hiking'],18.86km,07:45h,"1,366hm","1,137 - 2,356m",rating-3,rating-5,88681
['Trailrunning Isel-Wasserfälle'],['easy'],['Trailrunning'],5.93km,01:00h,81hm,"1,606 - 1,686m",rating-1,rating-2,749257
"['Graubünden-Route Etappe 3, Bergün-Zernez']",['difficult'],['Cycling'],45.94km,03:45h,"1,106hm","1,360 - 2,310m",rating-6,rating-4,132387
['Cross-Country Trainingsparcours Val Lumnezia in Cumbel'],['medium'],['Mountainbike'],2.41km,00:25h,86hm,"1,167 - 1,210m",rating-2,rating-3,953483
['Sentiero Cultura e Natura tra castello e castagni'],['medium'],['long-distance walking trail'],11.22km,04:24h,784hm,"614 - 1,063m",rating-,rating-3,79405
['Lenzerheide - Albula'],['medium'],['Mountainbike'],29.41km,03:43h,782hm,"847 - 1,512m",rating-2,rating-3,318708
['Crap Masegn Tour'],['difficult'],['Mountainbike'],25.86km,05:20h,"1,547hm","1,069 - 2,469m",rating-4,rating-4,132199
['San Carlo - Miralago'],[],['Hiking'],11.83km,03:08h,80hm,"962 - 1,170m",rating-,rating-0,471981
['San Jon – Avrona – (Lai Nair) – Gurlaina (Scuol) Mittel / Fortgeschrittene'],['medium'],['Trailrunning'],12.34km,02:25h,468hm,"1,164 - 1,529m",rating-3,rating-3,478176
['Kolumbansweg Schweiz - 18. Etappe Lenzerheide - Savognin'],[],['Hiking'],22.42km,06:45h,643hm,"846 - 1,474m",rating-,rating-0,953453
"[""Tour d'Albula""]",['difficult'],['Mountainbike'],70.93km,07:00h,"2,100hm","829 - 1,758m",rating-5,rating-5,17434
['Gotschna Freeride Piste'],['difficult'],['Mountainbike'],4.8km,01:00h,5hm,"1,191 - 1,779m",rating-5,rating-3,132507
['Alte Sägerei Gneida / Resgia Gneida'],['medium'],['Hiking'],11.72km,04:15h,374hm,"1,256 - 1,832m",rating-2,rating-3,132879
['Von Saas nach Küblis'],['easy'],['Hiking'],7.79km,02:37h,377hm,"808 - 1,365m",rating-2,rating-2,86298
['Rundwanderung Cumbel - Vella - Peiden - Cumbel'],['medium'],['Hiking'],9.9km,03:00h,429hm,"901 - 1,238m",rating-2,rating-3,168259
['Domat/Ems – Schönegg – Domat/Ems'],['easy'],['Mountainbike'],15.81km,02:35h,692hm,"567 - 1,173m",rating-2,rating-2,1002821
['Auf dem Nationalpark Panoramaweg'],[],['Hiking'],11.69km,06:40h,506hm,"1,783 - 2,379m",rating-,rating-0,717232
['Radtour Disentis - Biasca - Airolo - Andermatt - Disentis'],['difficult'],['Racing'],156.25km,08:00h,"3,352hm","295 - 2,108m",rating-2,rating-5,58131
['Älpli - Junker Rundtour (markierter Trail Nr. 21)'],['medium'],['Snowshoe'],4.85km,02:40h,380hm,"1,414 - 1,790m",rating-3,rating-3,93810
['Höhenwanderung: Bargis - Fidaz - Flims'],['easy'],['Hiking'],5.11km,01:30h,1hm,"1,074 - 1,552m",rating-1,rating-2,188524
['Via Son Giachen: Trun - Sedrun'],['difficult'],['Pilgrimage'],22.71km,06:50h,807hm,"854 - 1,442m",rating-2,rating-6,156823
['itinerario Pian Scundù S.Bernardino'],['medium'],['Snowshoe'],5.04km,01:57h,245hm,"1,596 - 1,779m",rating-3,rating-3,96325
['Wanderung Medelserhütte'],[],['Hiking'],22.5km,-,"2,344hm","1,339 - 2,546m",rating-3,rating-4,5507
['Schmetterlingsweg Tschiertschen'],[],['Hiking'],4.48km,01:40h,410hm,"1,265 - 1,675m",rating-,rating-0,717225
['Naturerlebnis Feldis - Erratischer Block'],['easy'],['Thematic route'],1.73km,00:30h,58hm,"1,470 - 1,527m",rating-2,rating-2,733534
['Spazierpark Filisur'],['easy'],['Thematic route'],4.99km,02:00h,197hm,"1,063 - 1,213m",rating-2,rating-2,69513
['Alpenrösli-Trail'],['medium'],['Snowshoe'],4.07km,02:15h,303hm,"1,200 - 1,458m",rating-3,rating-4,944929
['Motta Naluns - Chamanna Naluns (retour)'],['medium'],['Winter hiking'],3.87km,01:30h,224hm,"2,150 - 2,360m",rating-3,rating-3,70823
['SNOOC - Rinerhorn-Schlittelbahn'],['medium'],['Sledge'],3.11km,00:07h,-,"1,459 - 2,053m",rating-3,rating-3,984830
['Sils - Val Fex'],['medium'],['Winter hiking'],6.85km,02:05h,265hm,"1,808 - 2,073m",rating-2,rating-3,1002699
['Chur – Ilanz'],['medium'],['Cycling'],49.92km,04:48h,"1,249hm","559 - 1,581m",rating-3,rating-3,287652
['Gotschnagrat - Serneuser Schwendi'],['medium'],['Ski-Freeride'],1.97km,00:05h,-,"1,633 - 2,202m",rating-3,rating-3,942093
['Chur - Trimmis - Haldenstein - Chur'],['easy'],['Cycling'],26.38km,02:15h,139hm,539 - 655m,rating-1,rating-2,510077
['Engadin Nationalpark'],[],['Hiking'],86.7km,38:02h,"6,395hm","1,131 - 3,080m",rating-,rating-0,150252
['Brambi Flow (701)'],['easy'],['Mountainbike'],2.4km,00:10h,-,"1,186 - 1,593m",rating-2,rating-2,98654
['301 - Pian Cales'],['medium'],['Winter hiking'],6.36km,01:55h,195hm,"1,605 - 1,796m",rating-,rating-4,93577
['Round trip Chur Rhine Valley - Bündner Herrschaft'],['medium'],['Cycling'],56.13km,04:00h,256hm,494 - 683m,rating-1,rating-4,42535
['Piz Badus / Six Madun'],['medium'],['Ski tour'],14.18km,04:00h,"1,105hm","1,629 - 2,879m",rating-3,rating-3,65673
['Nationalpark: Stille Wanderung durch’s Spöltal'],['medium'],['Hiking'],7.57km,03:30h,250hm,"1,644 - 1,831m",rating-3,rating-2,92102
['Sedrun - Tgom  Gipfeltour'],['medium'],['Snowshoe'],10.37km,04:00h,834hm,"1,351 - 2,183m",rating-2,rating-3,53641
['Calanda (hut) round trip'],['difficult'],['Hiking'],23.08km,07:00h,"1,530hm","562 - 2,083m",rating-3,rating-5,42401
['Blick zum Rhein (Cross Country)'],['easy'],['Mountainbike'],20km,02:50h,778hm,"1,143 - 1,681m",rating-2,rating-2,132821
['Sport am Berg in Sedrun'],['medium'],['Hiking'],4.23km,02:05h,775hm,"1,436 - 2,203m",rating-,rating-4,863017
['STRAIGHTline'],['difficult'],['Mountainbike'],1.75km,00:05h,-,"1,494 - 1,899m",rating-6,rating-0,538870
['Heinzenberger Waldroute'],['medium'],['Mountainbike'],22.66km,02:30h,610hm,622 - 923m,rating-3,rating-3,129863
['Wetterwichtweg Heidbüel'],['medium'],['Thematic route'],2.68km,01:15h,165hm,"1,764 - 1,932m",rating-4,rating-3,87246
['Tüfelstein - Promisaun Rundtour (markierter Trail Nr. 12)'],['medium'],['Snowshoe'],6.07km,02:30h,398hm,"1,336 - 1,734m",rating-3,rating-3,95965
['Eggberg 2202 m'],['easy'],['Ski tour'],4km,02:00h,750hm,"1,460 - 2,201m",rating-2,rating-2,50153
['814 Schlittelweg Milez- Dieni mit Sessellift-Aufstieg'],['easy'],['Sledge'],4.01km,00:20h,13hm,"1,428 - 1,876m",rating-1,rating-1,87339
['Rundtour Tschappina'],['medium'],['Mountainbike'],9.5km,01:00h,360hm,"1,550 - 1,817m",rating-3,rating-2,129803
['Davos Klosters E-Bike Hütten-Tour (Etappe 2)'],['difficult'],['Cycling'],50.85km,05:30h,"2,064hm","1,187 - 2,479m",rating-4,rating-6,503332
['Brigels Bella Vista'],['easy'],['Cycling'],9.13km,00:50h,250hm,"1,036 - 1,286m",rating-,rating-2,1034249
['Rundwanderung Versam - Arezen - Versam'],['easy'],['Hiking'],6.1km,02:30h,317hm,"902 - 1,190m",rating-2,rating-2,132769
['Märchenweg Samnaun im Winter (W8)'],['easy'],['Winter hiking'],2.64km,00:40h,71hm,"1,819 - 1,890m",rating-,rating-2,170361
['Für Gipfelstürmer: Rundwanderung Mattjisch Horn'],['easy'],['Hiking'],8.45km,03:00h,460hm,"2,000 - 2,461m",rating-2,rating-2,181761
['Muttler'],['difficult'],['Hiking'],13.66km,05:55h,"1,453hm","1,842 - 3,295m",rating-4,rating-6,56960
['Rheinwanderung (6 Etappen)'],['medium'],['Hiking'],84.02km,23:00h,663hm,"590 - 2,368m",rating-2,rating-4,181271
['Chamanna Cluozza – Vallun Chafuol'],['medium'],['Hiking'],7.48km,03:59h,794hm,"1,656 - 2,540m",rating-3,rating-4,66623
['GPS Brambrüesch-Pradaschier (via Dreibündenstein - grosse Route)'],['easy'],['Hiking'],12.26km,04:23h,601hm,"1,209 - 2,172m",rating-2,rating-1,83911
"[""Sentisch Horn (2'827 M. ü. M.)""]",['medium'],['Ski tour'],7.86km,02:30h,864hm,"1,962 - 2,825m",rating-3,rating-3,505552
['Panoramaweg'],['medium'],['Winter hiking'],11.94km,02:30h,461hm,"1,704 - 1,980m",rating-,rating-4,95845
['Girenspitz'],['medium'],['Ski tour'],12.23km,03:10h,984hm,"1,359 - 2,343m",rating-3,rating-3,67718
['Corvatsch Murtèl - Chamanna Coaz - Val Roseg'],['medium'],['Hiking'],23.85km,06:45h,289hm,"1,783 - 2,754m",rating-3,rating-4,132257
['Glattwang 2376 m / Abfahrt Fideris'],['medium'],['Ski tour'],7.86km,01:00h,387hm,"899 - 2,375m",rating-3,rating-3,53189
['Nationalpark: Tierparadies Murtersattel'],['medium'],['Hiking'],15.49km,07:15h,"1,543hm","1,468 - 2,547m",rating-4,rating-4,92091
['Mittenberg round trip'],['easy'],['Mountainbike'],12.1km,01:40h,520hm,585 - 111m,rating-2,rating-2,42387
['Clemgia – Lai Nair'],['medium'],['Hiking'],14.22km,06:30h,529hm,"1,187 - 1,567m",rating-3,rating-4,52598
['Transruinaulta Trailmarathon'],['difficult'],['Trailrunning'],42.72km,06:00h,"1,951hm","628 - 1,154m",rating-4,rating-5,805136
['Diavolezza - Munt Pers'],['easy'],['Hiking'],3.88km,01:35h,240hm,"2,968 - 3,206m",rating-2,rating-2,132253
['Ninos Gold-Trail by ÖKK'],['medium'],['Mountainbike'],3.68km,00:35h,242hm,"1,489 - 1,551m",rating-3,rating-4,432251
['Schellen-Ursli-Weg'],['medium'],['Thematic route'],3.53km,01:15h,280hm,"1,666 - 1,905m",rating-2,rating-3,56942
['St. Moritz Runde (E-Mountainbike)'],['medium'],['Cycling'],5.18km,00:46h,228hm,"1,772 - 2,000m",rating-3,rating-1,572053
['Antennatrail'],[],['Mountainbike'],4.27km,00:20h,2hm,"1,165 - 1,761m",rating-,rating-0,539352
['Rinerhorn - Monstein'],['medium'],['Hiking'],8.65km,02:35h,70hm,"1,622 - 2,063m",rating-,rating-3,538876
['53 Bernina-Tour: Etappe 2 Berninapass-Diavolezza'],['difficult'],['Hiking'],8.76km,04:00h,805hm,"2,223 - 3,002m",rating-5,rating-4,564887
"['Via Engiadina Winter. Etappe 3, Ardez – Scuol']",['medium'],['Winter hiking'],12.19km,03:30h,266hm,"1,280 - 1,644m",rating-2,rating-3,72163
['53 Bernina-Tour: Etappe 1 Poschiavo-Berninapass'],['medium'],['Hiking'],14.62km,06:00h,"1,254hm","1,011 - 2,264m",rating-2,rating-4,567236
['Samnaun - Bruneck/Reischach'],[],['Hiking'],220km,03:24h,"2,824hm","324 - 2,098m",rating-,rating-0,547745
['35.10 Walserweg Graubünden Etappe 10: Juf - Alp Flix'],['medium'],['long-distance walking trail'],17.88km,07:15h,"1,310hm","1,467 - 2,838m",rating-3,rating-4,41715
['Rundwanderung Ilanz'],['easy'],['Hiking'],10.56km,02:50h,134hm,692 - 792m,rating-1,rating-2,198717
['Madulain - Zuoz'],['easy'],['Winter hiking'],3.37km,00:51h,25hm,"1,667 - 1,697m",rating-,rating-2,132361
['Feldis Rundtour'],['medium'],['Mountainbike'],31.12km,04:44h,"1,213hm","588 - 1,641m",rating-3,rating-4,151546
['Ricola Kräutergarten und Taiswald'],['easy'],['Thematic route'],3.02km,00:50h,44hm,"1,782 - 1,826m",rating-1,rating-2,132258
['Alpine track from Madrisa across Jägglischhorn to St. Antönien'],['medium'],['Hiking'],12.78km,04:21h,620hm,"1,410 - 2,256m",rating-4,rating-4,35105
['Einfache Runde Pradella'],['easy'],['Hiking'],7.02km,01:55h,90hm,"1,136 - 1,235m",rating-2,rating-2,78720
['Grottenstein - mystische Burgruine'],['easy'],['Hiking'],2.85km,01:15h,268hm,567 - 835m,rating-2,rating-2,226374
['Oberalppass -Lolenpass-Andermatt'],['difficult'],['Mountainbike'],19.66km,02:30h,574hm,"1,442 - 2,404m",rating-3,rating-3,109466
['S.Bernardino - Val Curciusa - Madesimo (Italien)'],[],['Hiking'],33.82km,12:01h,"2,251hm","1,540 - 2,548m",rating-,rating-0,82298
['Rundwanderung Meierhof - Tusa - Meierhof'],['easy'],['Winter hiking'],4.28km,01:30h,78hm,"1,199 - 1,277m",rating-2,rating-2,300049
['Via Alpina - Montafon - St. Antönien bis Gargellen'],['difficult'],['Hiking'],10.46km,05:15h,963hm,"1,408 - 2,377m",rating-,rating-5,906981
['Avers-Juppa - Avers-Juf'],['easy'],['Winter hiking'],2.69km,00:45h,138hm,"2,010 - 2,124m",rating-,rating-2,129757
['Rundtour Tschappina'],['medium'],['Mountainbike'],9.5km,01:00h,360hm,"1,550 - 1,817m",rating-3,rating-2,129803
['Rheinschlucht Bahnwanderung: Reichenau - Trin Station'],['easy'],['Hiking'],4.92km,01:16h,17hm,591 - 608m,rating-,rating-1,491089
['Fuorcla Val dal Botsch : Die Drei-Täler-Tour'],['medium'],['Hiking'],17.77km,06:45h,"1,137hm","1,649 - 2,678m",rating-4,rating-3,108573
['Hüttenzustieg Älplibahn - Schesaplanahütte'],['medium'],['Hiking'],18.63km,06:15h,815hm,"603 - 2,042m",rating-3,rating-4,83984
['Corvatsch - Hahnensee - St.Moritz'],['medium'],['Hiking'],10.51km,03:11h,115hm,"1,772 - 2,698m",rating-2,rating-3,132450
['Alpine Hüttenwanderung Kesch-Trek (Etappe 4)'],['medium'],['Hiking'],20.39km,05:59h,78hm,"1,361 - 2,594m",rating-,rating-4,332889
['Vom Piz Scalottas nach Churwalden'],['medium'],['Hiking'],12.01km,04:45h,173hm,"1,240 - 2,322m",rating-,rating-4,421201
['Winterwanderweg Schuderser Maiensäss'],['medium'],['Winter hiking'],5.72km,02:45h,400hm,"1,285 - 1,635m",rating-1,rating-3,29419
['Rundwanderung Surettatal'],['medium'],['Hiking'],12.14km,04:30h,670hm,"1,339 - 1,751m",rating-2,rating-4,129806
['Bahnentour Davos Klosters'],['difficult'],['Mountainbike'],104.04km,08:30h,635hm,"808 - 2,693m",rating-6,rating-6,132462
['Auf den Spuren Kirchners (1880 - 1938)'],['medium'],['Hiking'],13.4km,03:30h,510hm,"1,507 - 1,991m",rating-2,rating-4,132456
['STM-DW - Alp Arpiglia - Lej da Prastinaun'],['medium'],['Hiking'],13.64km,04:45h,810hm,"1,664 - 2,445m",rating-3,rating-4,127433
