ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
405272,Trekking dei laghetti alpini - 1 Etappe: Fusio-Poncione di Braga Hütte,3 - difficult,Hiking,11.81,06:30,1680,1289, 2482,5,5
260856,Nufenenpass: Airolo - Ulrichen,3 - difficult,Racing,37.21,02:30,1339,1142, 2478,2,5
180175,Kraftorte im Verzascatal,1 - easy,Thematic route,9.18,03:10,503,918, 1329,0,2
455700,Alpi Bedretto Bike,2 - medium,Mountainbike,23.55,03:28,403,1176, 1907,4,4
859950,Kraftorte des Onserononetals,2 - medium,Thematic route,13.38,05:20,1076,1083, 1975,2,4
452369,Brüsacü Bike,3 - difficult,Mountainbike,24.62,05:41,1285,506, 1791,5,6
524981,Brione Verzasca-Rifugio Sambuco-Sonogno,3 - difficult,long-distance walking trail,23.9,10:15,2019,756, 2518,5,5
461549,Hiking to Tremorgio and Morghirolo Lakes,3 - difficult,long-distance walking trail,23.61,08:40,1642,945, 2480,5,5
444836,Cancorì Bike,3 - difficult,Mountainbike,23.98,04:27,1033,535, 1568,5,6
101997,Via Alta Vallemaggia - 2.Etappe: Alpe Nimi Hütte - Alpe Masnee Hütte,3 - difficult,Hiking,4.63,03:30,645,1715, 2258,0,5
272890,Giumaglio-Alpe Spluga-Giumaglio,2 - medium,long-distance walking trail,15.0,08:00,1691,352, 1877,3,4
549001,Sentiero Lago di Origlio,1 - easy,Hiking,6.27,01:46,111,418, 621,1,1
1006850,Auressio – Cresmino – Gerbi - Cavigliano,1 - easy,Hiking,6.71,02:45,398,296, 854,2,2
101591,Lodano-Alp da Tramón-Lodano,2 - medium,long-distance walking trail,17.94,08:30,1930,362, 1844,2,3
61595,Acquacalda - Alp Dötra,1 - easy,Snowshoe,8.55,03:00,421,1704, 1925,2,2
1006846,Intragna-Calascio-Mosogno,2 - medium,Hiking,8.45,03:50,899,337, 1012,3,4
272898,Etappe 2: Alpe Nimi-Aiarlo-Malai-Gordevio,2 - medium,long-distance walking trail,8.53,03:11,32,315, 1722,3,3
452368,Valle di Blenio Bike,2 - medium,Mountainbike,26.2,04:00,171,291, 907,3,2
272856,Etappe 1: Piano di Peccia- Berghütte Poncione di Braga,2 - medium,long-distance walking trail,5.91,02:42,970,1032, 2002,3,3
525017,Etappe 2: Capanna Cornavòsa-Lavertezzo,3 - difficult,long-distance walking trail,10.92,03:55,224,537, 1991,5,5
101594,"""Lodano-Castèll-Mött di Còll-Ör Gröss-Cöll-Mognèe d Zótt-Lodano""",2 - medium,long-distance walking trail,11.61,06:10,1373,363, 1325,2,3
107981,Veloroute Vallemaggia - Etappe 2: Locarno-Cavergno,2 - medium,Cycling,35.51,04:00,460,195, 463,1,3
368293,Der Lehrpfad Zwischen Berg und See - 2.Etappe: San Nazzaro-Magadino,1 - easy,Thematic route,6.01,02:30,212,194, 392,0,2
7816,Pizzo Cassinello (3103 m),0 - no rating,Hiking,5.8,10:00,1500,1635, 3103,4,6
524976,Gerra Verzasca-Cazzai-Gerra Verzasca,2 - medium,Hiking,12.12,05:30,1143,797, 1875,4,4
70919,Val Colla,3 - difficult,Mountainbike,42.75,08:38,1790,454, 1621,4,5
101094,Die 5-Seen-Wanderung am Gotthard,2 - medium,Hiking,13.32,04:28,489,2075, 2530,4,4
272871,Etappe 2: Capanna Alzasca-Cevio,2 - medium,long-distance walking trail,9.57,03:32,141,416, 1774,3,4
525015,Vogorno-Capanna Borgna-Lavertezzo,3 - difficult,long-distance walking trail,21.17,09:45,1992,491, 2219,5,5
114370,Swiss fine wine trail - vignoble du Mendrisiotto,1 - easy,Thematic route,8.29,02:35,265,331, 508,1,2
405256,Trekking dei laghetti alpini - 5 Etappe: Cristallina Hütte-Fusio,3 - difficult,Hiking,18.2,07:30,600,1281, 2570,5,4
688534,Von Rasa - Pizzo Leone - Corona dei Pinci nach Ascona,2 - medium,Hiking,14.99,05:30,748,316, 1644,3,4
368294,Der Lehrpfad Zwischen Berg und See - 3.Etappe: Magadino-Contone,2 - medium,Thematic route,10.48,03:00,348,193, 392,0,3
524979,Etappe 1: Brione Verzasca-Capanna Starlaresc,3 - difficult,long-distance walking trail,8.35,05:25,1542,756, 2141,5,4
463972,Itinerary Blenio - Lucomagno,2 - medium,Cycling,59.38,05:16,1792,292, 1974,2,4
525016,Diga Verzasca-Vogorno-Corippo (Bivio),2 - medium,Hiking,8.07,03:10,584,473, 602,3,3
912379,Percorso Campo Vallemaggia 965,2 - medium,Snowshoe,4.84,02:30,276,1309, 1543,0,3
731570,Von Alpe di Neggia via Monte Tamaro - Monte Gradiccioli - Monte Lema nach Breno,2 - medium,Hiking,17.4,05:45,1120,773, 1962,2,2
463974,North-South Route: Airolo-Bellinzona,1 - easy,Cycling,64.87,04:12,33,226, 1162,1,2
148360,Von Isone über den Camoghè 2.227m nach Colla,3 - difficult,Hiking,20.59,06:34,1600,755, 2227,4,4
487912,Via del Ferro - Morobbia Valley,2 - medium,long-distance walking trail,15.94,05:39,860,933, 1677,3,3
272847,Fusio-Lago Mognola-Fusio,2 - medium,Hiking,8.9,04:10,838,1279, 2079,3,4
1000571,Lugano Bike Nr. 66 - Etappe 3 - Rivera - Miglieglia,3 - difficult,Mountainbike,38.59,06:50,1718,470, 1891,6,6
1000654,Isone Bike - Nr. 361,3 - difficult,Mountainbike,26.72,03:40,987,450, 1101,6,3
996886,Paradiso - Monte Arbostora - Paradiso,2 - medium,Mountainbike,32.69,04:05,776,273, 795,1,3
180236,Die Kraftorte in Fusio-Mogno,1 - easy,Thematic route,1.86,00:33,14,1182, 1290,0,1
272907,Etappe 2: Alpe Canaa-Alpe di Pii-Soláda d Zóra-Lodano,2 - medium,long-distance walking trail,8.98,03:15,96,335, 1841,2,3
272848,Piano di Peccia-Capanna Poncione di Braga-Piano di Peccia,2 - medium,long-distance walking trail,17.03,07:15,1405,1032, 2359,3,4
272878,Etappe 1: Gordevio-Brunescio-Alpe Nimi,2 - medium,long-distance walking trail,6.62,03:22,1407,315, 1722,3,3
525019,Lavertezzo-Brione Verzasca,1 - easy,Hiking,6.59,02:00,340,535, 757,2,2
1006854,Monte Comino – In di Mètri – Monte Comino,1 - easy,Hiking,6.02,02:20,425,1103, 1252,2,2
912394,Sentiero Valle Verzasca 456,1 - easy,Winter hiking,6.1,02:00,120,868, 949,0,2
1006838,Loco - Vosa - Intragna,2 - medium,Hiking,5.98,02:10,277,337, 683,2,3
310035,Bedretto,3 - difficult,Mountainbike,35.2,04:30,913,1142, 2115,4,5
74009,Wanderwege durch die Weinberge - 1,1 - easy,Thematic route,12.0,03:00,316,347, 511,1,3
129246,"Familientour zu Lago Ritom, Lago di Tom und Lago Cadagno",2 - medium,Hiking,14.51,04:30,466,1793, 2077,2,3
698811,Von Spruga via Capellone und Pizzo Ruscada nach Camedo (Centovalli),2 - medium,Hiking,15.0,06:15,1235,533, 2003,3,3
1006855,Camedo-Bordei-Terra Vecchia-Rasa,2 - medium,Hiking,10.88,04:45,1036,499, 919,3,4
108114,Trekking Lucomagno - Passo del sole - Altanca,3 - difficult,Snowshoe,14.84,06:30,772,1426, 2376,3,5
463922,San Gottardo Tour,2 - medium,Cycling,26.26,02:23,963,1142, 2104,2,3
272904,Bignasco-Rima-Prato Sornico,2 - medium,Hiking,10.55,03:50,842,437, 1144,2,3
1000546,Lugano Bike Nr. 66,3 - difficult,Mountainbike,119.57,17:05,3999,251, 1891,6,6
1006940,Lugano e-MTB Tour,2 - medium,Cycling,230.8,26:20,6549,250, 1673,3,1
507989,Track for sledges in Pian Nara - Cancorì,0 - no rating,Sledge,3.93,00:16,5,1464, 1936,0,0
194344,Locarno Trail,2 - medium,Trailrunning,16.3,04:00,989,398, 1007,1,3
101593,Lodano-Alpe Canaa-Lodano,3 - difficult,long-distance walking trail,16.48,07:40,1790,335, 1843,3,5
180235,Kraftorte des Monte Gambarogno,2 - medium,Thematic route,10.06,04:00,751,1290, 1688,0,3
461550,The three Medieval castles of Bellinzona,1 - easy,Hiking,5.43,01:52,282,225, 459,2,2
272850,Foroglio-Calnègia-Foroglio,2 - medium,Hiking,8.42,02:55,466,682, 1110,2,3
172630,Percorso Vallemaggia: Bellinzona-Cavergno,2 - medium,Cycling,57.09,06:00,550,193, 463,1,3
525397,Tessiner Anschlussweg zur Via Jakobi: Dalpe - Airolo,2 - medium,Pilgrimage,18.51,05:35,493,970, 1231,1,4
524973,Etappe 1: Sonogno-Capanna Barone,0 - no rating,long-distance walking trail,10.59,04:30,1290,912, 2171,0,0
79777,Losone Trail,1 - easy,Running,14.31,02:11,96,209, 305,0,2
74011,Wanderwege durch die Weinberge - 3,2 - medium,Thematic route,16.3,04:30,418,369, 582,3,3
1000689,Monte Tamaro - In the heart of the hills,3 - difficult,Mountainbike,64.78,07:10,1098,271, 1884,3,6
1000700,"Monte Tamaro - Hills and mountains, rivers and lake",3 - difficult,Mountainbike,65.6,07:00,1120,271, 1884,3,6
272900,Broglio-Capanna Tomeo-Prato Sornico,3 - difficult,long-distance walking trail,14.74,07:30,1566,673, 2156,3,5
452371,Bovarina Bike,2 - medium,Mountainbike,24.92,06:24,1262,892, 1979,4,4
525379,Tessiner Anschlussweg zur Via Jakobi: Bellinzona - Biasca,2 - medium,Pilgrimage,24.76,06:06,67,225, 293,0,4
1006839,Camedo – Verdasio – Costa – Pila - Intragna,2 - medium,Hiking,12.2,04:30,721,336, 824,3,4
1006852,Gresso – Passo della Bassa – Passo della Maggia – Berzona,2 - medium,Hiking,11.83,05:45,1119,712, 1972,3,3
525413,Tessiner Anschlussweg zur Via Jakobi: Madonna del Sasso - Bellinzona,2 - medium,Pilgrimage,23.59,06:01,114,195, 410,0,3
1006841,Rasa – Corona dei Pinci - Intragna,2 - medium,Hiking,12.61,04:40,692,307, 1309,3,4
83735,Wanderung Passo del Lucomagno – Acquacalda,2 - medium,Hiking,13.37,04:05,470,1755, 2377,1,3
135549,Tessiner Alpen,0 - no rating,Hiking,95.66,43:47,6670,1106, 3038,0,0
405270,Trekking dei laghetti alpini,3 - difficult,Hiking,63.17,26:30,5020,1281, 2698,5,6
524990,Frasco-Capanna Efra-Frasco,3 - difficult,long-distance walking trail,17.4,08:55,1832,798, 2434,5,5
1000721,Monte Tamaro - On the traces of Lugano Bike,3 - difficult,Mountainbike,81.38,08:55,1567,251, 1884,3,6
524997,Brione Verzasca-Capanna Starlaresc-Brione Verzasca,3 - difficult,long-distance walking trail,15.94,08:50,1817,664, 2141,5,4
1006856,Spruga-Alpe Saléi-Comologno,2 - medium,Hiking,9.01,04:15,893,1084, 1976,3,3
461545,The Greina plateau and its Arch,2 - medium,long-distance walking trail,18.16,06:09,635,1606, 2372,4,3
132741,Greina-Lucomagno: Capanna Scaletta - Capanna Bovarina,2 - medium,Hiking,13.18,05:00,722,1208, 2204,3,4
272903,Avegno-Ponte Brolla-Avegno,2 - medium,Hiking,8.63,02:45,273,252, 343,2,3
912391,Percorso Bosco Gurin 953,2 - medium,Snowshoe,4.76,01:50,500,1481, 1987,0,4
1007981,Spruga – Monte Comino - Intragna,2 - medium,long-distance walking trail,18.64,08:50,1535,336, 1878,3,4
262233,Vier - Quellen - Weg: Etappe 3 Vom Gotthardpass zur Reussquelle,2 - medium,Hiking,19.58,07:30,1030,1926, 2535,4,4
70602,Pizzo dell`uomo Wintergipfel,1 - easy,Ski tour,5.55,02:15,629,1916, 2544,2,2
1006960,Der Kastanien Weg,2 - medium,Hiking,14.42,04:30,517,682, 955,3,1
194346,Salmone Trail,2 - medium,Trailrunning,15.71,04:00,1438,665, 1560,2,4
156884,Via Francisca: Biasca - Giubiasco,3 - difficult,Pilgrimage,28.34,07:20,150,229, 313,0,5
525003,Lavertezzo-Revöira-Lavertezzo,2 - medium,Hiking,7.99,03:00,501,535, 928,3,3
336246,Wanderung San Carlo - Bignasco,1 - easy,Hiking,12.25,03:31,158,438, 942,0,2
60017,Auf dem Kunstweg durch das Valle Verzasca,1 - easy,Hiking,5.87,02:00,207,542, 824,1,2
1006851,Loco – Sella – Salmone - Auressio,2 - medium,Hiking,10.5,05:00,1048,617, 1560,3,3
1017242,Lugano Trekking,2 - medium,Hiking,40.35,14:50,2613,514, 2097,3,3
1000628,Vicania Bike Nr. 351,2 - medium,Mountainbike,24.43,02:45,651,289, 785,3,3
272902,Etappe 1: Broglio-Capanna Tomeo,2 - medium,long-distance walking trail,4.54,02:22,1065,673, 1738,3,3
1000570,Lugano Bike Nr. 66 - Etappe 2 - Pairolo – Rivera,3 - difficult,Mountainbike,30.33,03:15,519,450, 1620,6,6
272852,Linescio-Campo Vallemaggia,2 - medium,Hiking,10.06,04:00,1014,664, 1336,2,3
1000643,Val Colla Bike - Nr. 360,3 - difficult,Mountainbike,27.18,03:55,788,960, 1596,6,6
180213,Kraftorte im Gambarogno,1 - easy,Thematic route,7.27,02:51,615,202, 817,0,2
194348,Gambarogno Trail,2 - medium,Trailrunning,25.8,06:00,2074,212, 1724,2,4
859947,Kraftorte um den Ghiridone,2 - medium,Thematic route,7.37,03:15,754,1036, 1788,2,3
71434,Route Piora – Piora,2 - medium,Hiking,12.49,04:15,467,1800, 2132,3,3
156883,Via Francisca: Aquila - Biasca,3 - difficult,Pilgrimage,23.78,07:05,519,289, 877,0,5
732619,Entlang der Verzasca von Sonogno via Brione nach Lavertezzo,1 - easy,Hiking,14.5,03:45,160,536, 921,1,1
89486,Bergsee von Efra Trail,2 - medium,Trailrunning,13.35,04:00,1200,885, 2040,3,4
332273,Wandern im Tessin: von San Salvatore nach Morcote,2 - medium,Hiking,9.45,03:02,157,271, 912,1,3
549002,Sentiero Monte Brè,2 - medium,Hiking,4.21,01:57,657,270, 927,1,3
1000679,Monte Tamaro - Chestnuts trail,3 - difficult,Mountainbike,61.94,07:00,1247,271, 1884,3,6
70831,"Selva Secca Lukmanierpass, Rundtour",1 - easy,Snowshoe,6.89,02:45,331,1666, 1916,1,2
1006843,Tegna – Castelliere – Ponte Brolla – Tegna,1 - easy,Hiking,4.61,01:50,322,251, 528,2,2
260869,5- Seen- Wanderung,2 - medium,Hiking,11.51,04:15,443,2075, 2482,3,3
524972,Sonogno-Capanna Barone-Sonogno,3 - difficult,long-distance walking trail,21.17,07:35,1324,912, 2171,4,5
71348,Rasa,3 - difficult,Mountainbike,35.52,05:58,800,194, 1316,5,5
272879,Gordevio-Alpe Nimi-Gordevio,3 - difficult,long-distance walking trail,15.16,07:40,1592,315, 1723,3,5
525408,Tessiner Anschlussweg zur Via Jakobi: Airolo - Andermatt,3 - difficult,Pilgrimage,19.88,06:32,972,1142, 2108,1,6
1011157,Lugano e-MTB Tour - Etappe 5,2 - medium,Cycling,50.61,03:45,754,271, 1140,3,1
1013198,Scenic Trail,3 - difficult,Hiking,51.77,19:15,3453,430, 2097,6,6
463035,Curzùtt and the Tibetan Bridge Carasc,2 - medium,long-distance walking trail,7.91,03:00,778,258, 791,3,3
260901,Nufenenpass: Airolo - Ulrichen,0 - no rating,Hiking,37.15,00:40,1338,1142, 2478,0,0
101999,Via Alta Vallemaggia - 1.Etappe: Cardada-Alpe Nimi Hütte,3 - difficult,Hiking,13.23,07:30,1356,1328, 2167,0,5
912386,Percorso Cardada-Cimetta 954,2 - medium,Snowshoe,4.73,02:55,380,1332, 1667,0,3
515181,Denti delle vecchie,3 - difficult,Hiking,15.75,04:35,962,596, 1477,5,5
607312,"Sementina, Capana Mognone",2 - medium,Hiking,6.36,02:46,779,687, 1467,3,4
518605,"Monte Ferraro, Switzerland",1 - easy,Hiking,8.5,02:44,505,863, 1367,4,4
635909,Viona - Monte di Lego,1 - easy,Hiking,2.57,01:00,382,718, 1099,1,3
1000633,Castagno Bike - Nr. 355,3 - difficult,Mountainbike,37.92,05:20,1275,290, 955,3,6
910533,Tenero nach Ascona,1 - easy,Hiking,9.34,01:55,27,194, 210,1,2
467863,Dargo > Capanna prou > Lavill > Motto Blenio,2 - medium,Hiking,10.57,04:19,519,416, 2089,2,3
661448,Madonna,1 - easy,Hiking,9.78,03:17,708,381, 1052,3,3
469886,Cusié > Capanna Quarei > Laghetto dei Cadabi > Alpe di poxxo > Cusié,2 - medium,Hiking,13.19,04:32,1084,1626, 2647,4,3
523709,Capanna Piansecco,1 - easy,Snowshoe,7.36,02:35,445,1541, 1983,3,3
546230,Giro ad anello,1 - easy,Snowshoe,13.41,04:17,619,1318, 1927,3,3
74014,Kulturtour durch Mendrisio,1 - easy,Thematic route,1.4,00:30,21,331, 378,1,1
1006858,2. Etappe: Capanna Arena-Alpe di Porcaresc-Vergeletto,2 - medium,long-distance walking trail,14.11,04:00,260,896, 1847,3,3
950814,Winterwanderung Collina Alta,1 - easy,Winter hiking,6.9,02:15,290,398, 644,0,2
1000630,Tresa Bike - Nr. 353,1 - easy,Mountainbike,21.27,02:10,365,261, 621,1,1
83734,Wanderung San Salvatore – Morcote,1 - easy,Hiking,9.06,02:45,85,278, 882,2,1
593773,Monti di Rima Margoneggia Rima,1 - easy,Hiking,13.11,03:48,844,726, 1511,2,3
541641,Novaggio,1 - easy,Hiking,8.42,02:49,353,512, 657,2,2
588884,Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso,3 - difficult,E-MTB,49.04,03:38,1741,232, 1689,5,6
455704,Gottardo Bike - Stage 3,2 - medium,Mountainbike,39.12,04:50,1047,291, 1791,4,4
7848,Lago Miniera,0 - no rating,Hiking,8.8,06:30,640,1903, 2539,2,3
65937,Punkt 2585 - Lukmanier,2 - medium,Ski tour,4.18,02:45,771,1796, 2568,2,4
1006847,1. Etappe: Vergeletto – Capanna Ribia,2 - medium,long-distance walking trail,7.84,04:00,1127,896, 1998,3,3
564060,Camminata,2 - medium,Hiking,25.41,05:32,443,215, 407,3,4
8861,"Pizzo Campolungo, Tre Corni (Pizzo Cana): Alpinkurs mit Schweizer Alpen Club",0 - no rating,Via ferrata,0.0,08:00,0,0,,4,5
830688,3/4 Tagestour ohne Stress,2 - medium,Mountainbike,28.37,02:25,1388,253, 1563,5,4
7716,Ossasca - Cristallinahütte,0 - no rating,Hiking,6.8,04:00,1260,1315, 2575,3,4
507987,Winter walk Campo Blenio,1 - easy,Winter hiking,2.0,00:31,32,1203, 1236,1,2
607316,"Sementina, Capana Mognone",2 - medium,Hiking,6.36,02:46,779,687, 1467,3,4
559810,"Grotto, Brissago, Switzerland",1 - easy,Hiking,0.83,00:17,59,511, 571,1,1
541671,M.te MORELLO,1 - easy,Hiking,13.28,03:16,316,241, 506,2,3
811820,Bignasco Stagna Sècc Bignasco,2 - medium,Hiking,13.26,05:29,1210,442, 1579,3,5
684230,Corona dei Pinci,1 - easy,Hiking,1.67,00:41,177,1101, 1277,2,2
618206,Cademario-Santa Maria,1 - easy,Hiking,6.16,01:33,162,722, 790,1,1
6688,Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio,0 - no rating,Hiking,25.3,12:00,2235,1646, 2528,5,4
486565,Cima di Medeglia,1 - easy,Hiking,6.75,01:59,269,767, 1256,1,1
636260,Denti della Vecchia,2 - medium,Hiking,15.23,05:10,972,580, 1469,3,4
535180,Cima di Medeglia,1 - easy,Hiking,19.59,05:08,1086,198, 1255,1,3
995320,Monte Lema - Miglieglia,2 - medium,Mountainbike,6.22,00:30,44,738, 1557,2,2
436599,"Novaggio, Sentiero delle Meraviglie.",1 - easy,Hiking,7.08,02:34,362,515, 661,1,1
1006848,2. Etappe: Capanna Ribia-Zardin-Vergeletto,2 - medium,long-distance walking trail,9.84,03:30,277,896, 2245,3,3
745949,Lago di Robiei,1 - easy,Hiking,3.36,01:15,78,1897, 1967,2,1
587554,"Ponte Capriasca, Gola di Lago",2 - medium,Hiking,17.04,04:08,775,433, 1079,3,4
676152,Brunescio pizzo rosso é ritorno,3 - difficult,Hiking,7.63,02:55,846,1515, 2369,3,4
753811,Vercacatall,2 - medium,Hiking,19.34,04:09,555,195, 596,6,6
28525,"Piz Terri, 3.149 m",2 - medium,High tour,13.2,08:00,1491,1620, 3043,5,5
696349,Pero e melo,2 - medium,Hiking,12.04,04:46,1085,1491, 2447,2,3
1006874,2. Etappe: Monte di Comino-Selna-Intragna,2 - medium,long-distance walking trail,7.14,02:45,245,336, 1251,3,4
713801,Tre laghetti,2 - medium,Hiking,15.89,06:14,722,1192, 2480,4,4
63618,Discovering the forest with an e-bike,2 - medium,Cycling,30.95,08:00,245,205, 1123,4,4
545447,breno-alpe mageno-zottone-forcola di atasio-breno,2 - medium,Hiking,10.96,03:25,822,776, 1620,3,3
1012243,Castagnola-Bré-Cureggia-Pregassona-Castagnola,1 - easy,Hiking,14.42,03:17,568,274, 793,1,3
935041,Monte Boglia,1 - easy,Hiking,11.56,03:10,803,787, 1512,1,1
407111,Lucomagno,2 - medium,Hiking,13.31,05:00,756,1755, 2434,2,4
101992,Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte,3 - difficult,Hiking,10.08,08:00,1381,1738, 2564,0,5
154412,Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins,2 - medium,Hiking,8.68,04:00,850,557, 1251,3,4
723278,Laghetti della Leventina,2 - medium,Hiking,17.42,05:47,506,1170, 2073,3,5
172488,Locarno-Arcegno-Locarno,0 - no rating,Cycling,22.34,02:38,338,198, 448,0,0
933857,Strada Alta,3 - difficult,Mountainbike,44.31,04:13,1217,337, 1422,6,5
109924,Skulpturenweg,1 - easy,Thematic route,1.47,00:30,66,293, 359,1,1
100092,Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina,3 - difficult,long-distance walking trail,12.67,05:30,1670,939, 2571,3,5
894436,Monte Generoso piantagioni,2 - medium,E-MTB,45.0,03:01,1631,237, 1693,5,4
172482,Locarno-Cugnasco-Locarno,0 - no rating,Cycling,21.76,01:32,109,194, 231,0,0
172446,Bignasco-Fusio,0 - no rating,Cycling,17.39,04:10,885,438, 1288,0,0
154414,Herbst im Valle Maggia - Etappe 3 - Die Ziegenmauer am Pizzo Bombögn,2 - medium,Hiking,10.15,04:15,830,1377, 2012,3,4
406899,Sass Malt Ristoro,2 - medium,Hiking,9.43,04:13,1048,395, 1425,3,4
154415,Herbst im Valle Maggia - Etappe 6 - Von Gordevio nach Cardada,2 - medium,Hiking,10.89,05:00,1200,315, 1466,3,4
172479,Locarno-Bosco Gurin,0 - no rating,Cycling,43.44,06:35,1486,202, 1496,0,0
325998,Carasc Hängebrücke,1 - easy,Hiking,4.0,02:30,343,291, 821,2,3
110091,Auf den Spuren des Herrn Geiser,1 - easy,Thematic route,6.63,02:45,433,679, 1026,0,2
172469,Locarno-Campo Vallemaggia,0 - no rating,Cycling,44.76,06:40,1359,199, 1331,0,0
971625,Capanna Gorda,2 - medium,Snowshoe,14.62,04:21,717,1190, 1804,4,5
154417,Herbst im Valle Maggia - Etappe 2 - Zur Bergkirche von Mario Botta,2 - medium,Hiking,9.69,04:00,800,1170, 2079,3,4
172487,Avegno-Broglio,0 - no rating,Cycling,27.59,03:03,593,291, 718,0,0
172475,Losone-Porera,0 - no rating,Cycling,10.4,02:39,874,231, 1105,0,0
6843,Lago Ritom,0 - no rating,Hiking,8.7,01:30,181,1781, 1930,1,2
100094,Sentiero Cristallina - Etappe 3: Capanna Cristallina - Airolo,3 - difficult,long-distance walking trail,16.71,05:00,224,1133, 2570,3,5
154413,Herbst im Valle Maggia - Etappe 4 - Auf den Spuren der Transhumanz,1 - easy,Hiking,9.17,03:00,290,438, 891,0,2
172493,Gordola-Sonogno,0 - no rating,Cycling,24.79,04:23,1054,228, 917,0,0
