ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
471941,Natur pur Solothurn,1 - easy,Cycling,26.16,01:45,66,427,490,1,1
156871,Basler Weg: Beinwil Kloster - Welschenrohr,3 - difficult,Pilgrimage,17.25,05:44,875,565,1204,0,5
247255,Bus to Col du Pillon. Walk to Arnensee,2 - medium,Hiking,12.58,04:00,457,1130,1898,2,3
552514,LEY-RACE - Militaire weg,0 - no rating,Racing,61.69,04:36,1547,413,1554,0,0
505375,Fuchsboden-Trail,1 - easy,Snowshoe,5.14,02:30,204,1182,1303,2,2
471943,Historie-Tour Solothurn,1 - easy,Cycling,25.72,01:30,132,418,546,1,1
174060,Vom Schwarzsee auf die Kaiseregg,2 - medium,Hiking,12.81,04:45,758,1046,2184,3,4
157619,ViaSurprise-Rundroute (6 Tage),3 - difficult,Hiking,85.36,25:25,2947,288,1204,1,6
1040673,Von Basel zum Mont Blanc Etappe 6: Welschenrohr – Obergrenchenberg,3 - difficult,Hiking,19.45,06:30,1041,676,1409,2,6
130970,Hägendorf - Tüfelsschlucht - Belchen - Olten,3 - difficult,Hiking,15.86,05:00,775,395,1059,2,5
174640,Von Nesselboden über Balmfluhköpfli und Stigelos nach Oberdorf,2 - medium,Hiking,9.49,03:15,305,654,1289,2,3
185712,Neuenburg - Ins,1 - easy,Long distance cycling,16.14,01:05,25,431,455,1,1
130969,Rundwanderung auf dem Born,2 - medium,Hiking,12.8,03:30,412,388,690,1,3
156758,Gantrisch-Fribourg-Weg: Fribourg - Payerne,3 - difficult,Pilgrimage,22.27,05:56,215,449,722,0,5
130623,Die höchste Solothurnerin,2 - medium,Hiking,12.67,04:30,825,618,1443,2,4
215088,Von La Sagne über Mont Racine und Tête de Ran,2 - medium,Hiking,14.44,04:30,530,1026,1438,2,4
130972,Sälischlössli Olten,2 - medium,Hiking,10.89,03:00,283,388,650,1,3
375350,Château-d’Oex – Praz Perron – Le Grin – La Braye – Praz Perron – Château-d’Oex,3 - difficult,Hiking,12.78,04:45,794,902,1629,4,6
604931,Familientour Christian Schenker,1 - easy,Thematic route,2.11,02:00,11,390,401,0,2
104897,VM Feydey,1 - easy,Hiking,4.76,01:27,168,1288,1456,2,2
130658,ViaSurprise-Rundroute: Beinwil - Zwingen,2 - medium,Hiking,16.02,04:45,520,331,877,1,4
984802,Creux du Van (2): La Grand Vy - Noiraigue,2 - medium,Snowshoe,7.35,02:00,90,722,1463,3,4
71483,Route La-Chaux-de-Fonds – Le Locle,2 - medium,Hiking,11.68,03:21,315,963,1273,3,3
104827,DT  Glacier 3000 - Gsteig,2 - medium,Hiking,13.47,03:59,115,2034,2846,3,3
130965,Olten-Schafmatt-Rohr-Olten,2 - medium,Mountainbike,31.5,04:00,705,389,890,2,3
174628,Rundtour Weissenstein – Hinterweissenstein,1 - easy,Hiking,4.15,01:15,63,1216,1279,1,1
471937,Wasseramt-Route Nr. 802: Von Solothurn nach Herzogenbuchsee,1 - easy,Cycling,17.02,01:30,93,427,510,1,1
505378,Gländerwägli-Trail,1 - easy,Snowshoe,4.62,02:30,310,1055,1303,2,2
130617,Planetenweg Weissenstein,2 - medium,Thematic route,11.51,03:45,487,1181,1442,2,3
159631,Wandergipfel zum 2. - La Berra,2 - medium,Hiking,13.07,04:30,940,816,1719,2,4
471058,"Aare-Route, Etappe 6: Von Solothurn nach Aarau",1 - easy,Cycling,58.56,04:00,28,367,444,1,2
85466,Altisberg - Ausläufer des Bucheggbergs,0 - no rating,Hiking,11.81,03:00,163,452,538,0,0
156755,Weg der Romandie: Allaman - Céligny,3 - difficult,Pilgrimage,29.1,07:31,284,373,437,0,5
156873,Basler Weg: Welschenrohr - Solothurn,3 - difficult,Pilgrimage,18.53,05:54,655,436,1280,0,5
226375,Walk to Montreux,2 - medium,Hiking,21.8,05:25,1312,1085,1989,2,4
60346,Weissenstein,2 - medium,Mountainbike,29.12,05:04,1312,429,1397,4,4
85467,Grenchenberg - wo einst Bundesrat Willi Ritschard wanderte,0 - no rating,Hiking,8.75,02:40,365,1073,1371,0,0
130975,Von Olten nach Schönenwerd der Aare entlang,1 - easy,Hiking,11.17,03:00,114,374,468,1,2
108307,LEY-HDW - Panoramaweg,1 - easy,Hiking,7.37,02:14,289,1388,1646,2,2
108302,LEY-HDW - Roc de Veyges,1 - easy,Hiking,8.4,02:24,199,1085,1410,2,2
174646,Vom Weissenstein auf die Röti,1 - easy,Hiking,3.58,01:15,166,1259,1395,1,1
693280,Eine  Tour zwischen Himmel und Hölle in Hägendorf,2 - medium,Hiking,9.4,03:10,507,559,1005,0,3
130682,ViaSurprise-Rundroute: Seewen - Wasserfallen,2 - medium,Hiking,12.6,03:45,660,507,958,2,4
174643,Von Balm bei Günsberg über Zwischenberg auf den Weissenstein,2 - medium,Hiking,6.17,02:45,837,648,1395,2,3
130660,ViaSurprise-Zubringer: Balsthal - Wasserfallen,1 - easy,Hiking,4.81,02:15,454,546,1006,2,2
130637,ViaSurprise-Zubringer: Welschenrohr - Passwang,3 - difficult,Hiking,17.39,05:30,950,679,1202,2,5
132997,Kloster Mariastein & Ruine Landskron,2 - medium,Hiking,7.01,02:45,390,379,579,1,3
104898,VM Lavanchy,1 - easy,Hiking,2.72,00:57,164,1349,1506,2,2
276195,Fortifikation Hauenstein,2 - medium,Hiking,14.41,04:40,620,668,1097,3,3
130964,Gäu-Tour,2 - medium,Cycling,36.95,03:00,155,390,485,2,3
509611,GFW 23 - Mozartweg,2 - medium,Hiking,16.38,04:30,300,447,587,2,3
130615,Grenchenberg-Rundtour,1 - easy,Hiking,8.11,02:30,276,1220,1374,1,2
499526,LEY-DW - 3-Merenwandeling + Chamossaire,0 - no rating,Hiking,11.72,04:18,635,1693,2112,0,0
130968,Olten-Läufelfingen-Belchen-Olten,2 - medium,Mountainbike,32.61,04:30,982,390,1055,2,4
104914,NM Les Fers,1 - easy,Hiking,6.77,02:12,304,1381,1678,2,2
104881,3-toppentocht,3 - difficult,Hiking,14.77,05:55,1241,1388,2329,4,5
471939,Witi-Tour Solothurn,1 - easy,Cycling,28.02,01:00,71,425,492,1,1
162692,Gratwanderung auf dem Jura-Höhenweg,2 - medium,Hiking,11.63,03:10,360,670,1159,3,2
300802,Via Gottardo: Von Olten nach Zofingen,2 - medium,Hiking,15.14,04:14,300,390,562,2,3
130678,Der Naturpark-Klassiker,2 - medium,Hiking,9.96,03:30,594,598,1161,2,3
156786,Drei-Seen-Weg: Mariastein - Kleinlützel,1 - easy,Pilgrimage,10.37,03:04,247,419,797,0,2
156905,Weg der Romandie: Romont - Genf,3 - difficult,Cycling,122.6,08:41,980,372,892,2,6
104832,NM Solacyre,2 - medium,Hiking,9.08,03:05,485,1388,1832,3,4
174645,Vom Balmberg zum Weissenstein,1 - easy,Hiking,3.67,01:30,264,1056,1293,1,1
112041,LEY-DW - Karreveld met kabelbaan,2 - medium,Hiking,9.07,03:21,371,1381,2193,3,3
854796,Villeret via Combe Grède – Chasseral – Les Colisses du Haut – La Ragie nach Orvin,1 - easy,Hiking,22.7,05:30,1090,668,1606,2,2
108308,Leysin VM Dorpsverkenning,1 - easy,Hiking,5.09,01:29,157,1253,1410,1,1
156787,Drei-Seen-Weg: Kleinlützel - Delémont,1 - easy,Pilgrimage,13.77,03:58,365,399,659,0,2
114362,Swiss Fine Wine Tour - Chablais,1 - easy,Thematic route,6.21,01:47,172,404,554,1,2
55506,Zum Etang de la Gruère,2 - medium,Hiking,14.24,04:00,319,953,1032,2,3
104836,DW Arnensee,3 - difficult,Hiking,17.06,07:24,1005,1541,2170,3,5
1040680,Von Basel zum Mont Blanc Etappe 2: Dornach – Mariastein,3 - difficult,Hiking,17.5,05:15,651,289,837,1,5
289488,Zisternenwanderung am Clos du Doubs,1 - easy,Hiking,10.71,03:30,560,422,907,2,2
979131,SNOOC - Schlittelweg Weissenstein-Süd,1 - easy,Sledge,4.92,00:14,0,654,1280,2,2
262240,Von Saignelégier nach La-Chaux-des-Breuleux,2 - medium,Thematic route,13.4,03:30,137,954,1021,1,3
471940,Stadt-Land-Tour Olten,2 - medium,Cycling,80.36,05:00,161,391,546,2,3
104890,DT  Refuge de Pierredar,2 - medium,Hiking,10.71,04:40,1097,1196,2292,3,4
130670,Quer durchs Wasseramt,2 - medium,Hiking,16.12,04:00,137,431,508,1,3
104853,DW  Verborgen Vallei,0 - no rating,Hiking,10.98,03:47,628,1435,2039,0,0
130974,Von Trimbach via Ruine Froburg nach Hauenstein und Trimbach,2 - medium,Hiking,8.73,03:00,430,425,836,2,3
51128,Chemin de pionniers - Vue des Alpes,2 - medium,Hiking,15.45,04:45,500,743,1307,3,4
130973,Olten-Aarau-Olten,2 - medium,Cycling,29.64,03:00,303,370,530,2,3
130613,Oberdorf-Grenchen-Waldrandweg,1 - easy,Hiking,12.09,03:15,113,440,717,1,2
55593,Haut du Droit,2 - medium,Hiking,16.73,05:15,734,436,1047,3,4
130674,Balmberg–Röti-Rundtour,2 - medium,Hiking,8.23,02:45,372,1055,1395,2,3
174641,Vom Balmberg via Röti zum Weissenstein (Direttissima),2 - medium,Hiking,3.47,01:30,361,1056,1395,2,3
162744,Die Jurahöhe des Montoz erleben,2 - medium,Hiking,19.99,05:40,400,643,1303,3,4
552516,LEY-RACE - Aigle - Villars - Col de la Croix,0 - no rating,Racing,65.06,04:41,1797,393,1776,0,0
471936,Buechibärg Rundfahrt,2 - medium,Cycling,49.77,03:30,219,426,609,1,4
108306,"""Leysin VM Nid dAigle""",1 - easy,Hiking,4.56,01:16,78,1232,1372,2,2
55676,La Combe Tabeillon,3 - difficult,Hiking,22.43,06:10,430,505,1002,3,5
129394,Vom Untergrenchenberg zum Weissenstein,2 - medium,Hiking,12.06,04:00,471,1178,1443,2,4
276236,Bäumiges Freiburg 2,1 - easy,Hiking,7.56,02:45,290,767,985,2,2
812808,Wandererlebnis mit dem Bus - Büren-Liestal,0 - no rating,Hiking,8.2,02:20,205,327,593,0,0
136726,Durch die Jaunbachschlucht nach Gruyere,1 - easy,Hiking,10.68,03:15,210,691,878,2,2
104894,DW Karreveld,2 - medium,Hiking,11.18,04:17,813,1381,2193,3,4
51604,Pâturages boisés du Jura neuchâtelois,2 - medium,Hiking,16.85,04:30,550,1003,1309,2,3
174625,Von Oberdorf via Hinterweissenstein zur Mittelstation Nesselboden,2 - medium,Hiking,5.58,02:30,587,654,1240,2,3
70025,La Haute Borne,2 - medium,Hiking,16.85,05:10,693,411,945,3,4
156785,Drei-Seen-Weg: Delémont - Mont Raimeux,3 - difficult,Pilgrimage,18.37,05:37,934,407,1288,1,5
49146,Eine gewaltige Arena: Der Creux du Van,2 - medium,Hiking,13.71,04:50,798,450,1458,4,4
174277,Vom Weissenstein barrierfrei zum Hinterweissenstein,1 - easy,Hiking,4.44,01:15,61,1225,1283,1,1
50433,"Kaisereggpass - schroffe Grate, liebliche Bergseelein",3 - difficult,Hiking,16.16,06:00,1000,814,2070,4,5
247241,Walk to Gstaad,1 - easy,Hiking,10.26,02:30,253,989,1161,1,1
1040661,Von Basel zum Mont Blanc Etappe 7: Obergrenchenberg – Sonceboz,3 - difficult,Hiking,22.62,06:15,244,643,1358,1,5
108593,LEY-DW - Chaux de Mont,3 - difficult,Hiking,14.77,05:45,1004,1388,2202,3,5
371240,Leimental-Tour,2 - medium,Mountainbike,40.79,02:45,545,265,606,2,3
552487,LEY-MTB - Les Fers,0 - no rating,Mountainbike,16.58,02:00,520,1209,1678,0,0
130680,ViaSurprise-Rundroute: Dornach - Seewen,2 - medium,Hiking,13.83,04:00,580,295,759,2,4
162691,Der Klassiker unter den Jurawanderungen,2 - medium,Hiking,11.44,03:50,560,1178,1443,3,2
104902,VM Crettaz,1 - easy,Hiking,5.03,01:25,158,1227,1385,1,2
203835,NaturaTrail Gruyère P.-Enhaut2,1 - easy,Thematic route,9.4,02:37,202,904,1046,2,2
75544,"""Via LEtivaz AOP, Etappe 6""",1 - easy,Thematic route,3.54,02:00,34,831,918,0,2
924957,Charmey (Gruyer),1 - easy,Hiking,15.21,02:28,1087,714,936,2,2
104899,Leysin VM Le flot de Crête,1 - easy,Hiking,4.8,01:27,125,1147,1410,2,2
207191,3 La Route Verte - 3. Etappe,2 - medium,Cycling,81.95,05:00,1448,366,942,3,4
203862,Schmuggler La Bricotte - 4,0 - no rating,Thematic route,16.83,08:00,502,615,1020,0,0
948369,Ebike - Route 1: Leimental,0 - no rating,Cycling,31.52,02:30,506,289,605,0,0
509605,GFW 25 - Grottes de Reclere,1 - easy,Hiking,10.1,02:50,230,509,839,0,2
114426,"""Via LEtivaz AOP, Etappe 2""",1 - easy,Thematic route,4.09,02:00,89,954,1034,0,2
75552,Natura Trail Doubs - 1,3 - difficult,Thematic route,18.99,08:00,710,738,1160,0,6
203859,Schmuggler La Bricotte - 3,0 - no rating,Thematic route,14.46,08:00,205,618,1034,0,0
64742,Wolfsschlucht-Weg,2 - medium,Hiking,9.99,04:00,722,599,1177,0,4
925530,Riggisalp Trail (285),2 - medium,Snowshoe,4.04,04:00,474,1051,1511,4,4
1040668,Von Basel zum Mont Blanc Etappe 15: Chalet du Soldat – Feutersoey,3 - difficult,Hiking,23.25,06:30,349,1009,1928,2,6
60584,Les Bois – Doubs – La Ferrière,2 - medium,Hiking,12.37,08:00,409,610,1044,4,4
247258,Rossienere to Rougemont,1 - easy,Hiking,12.79,03:30,177,876,1007,1,1
131288,Jerusalemweg: Allaman - Lausanne,3 - difficult,Pilgrimage,27.13,06:15,205,372,526,1,5
74649,Häxewääg,1 - easy,Thematic route,4.12,02:00,25,1046,1068,0,2
613213,wasserreich und hügelig,2 - medium,Cycling,80.1,06:11,662,408,795,3,4
925527,Schwyberg Trail,3 - difficult,Snowshoe,9.27,08:00,624,1008,1627,4,5
69490,La Randoline,1 - easy,Thematic route,12.45,04:00,126,951,1019,1,2
112249,Leysin VM Oost-West,2 - medium,Hiking,7.55,02:36,426,1388,1814,2,3
735533,Sur les rives du Lac de Joux,1 - easy,Hiking,13.3,03:26,153,1005,1096,2,3
95949,Le Revers,2 - medium,Snowshoe,6.85,04:00,277,879,1093,3,3
70822,Wanderroute Au fil du Doubs 2,2 - medium,Hiking,20.35,08:00,142,493,693,2,4
552517,LEY-JOG - Le Suchet en Boule de Gomme,0 - no rating,Running,4.86,00:49,80,1185,1265,0,0
378743,LEY-HDW - Hertenweide + Le Suchet,0 - no rating,Hiking,5.25,01:27,77,1185,1388,0,0
169362,Pâturages boisés Neuchâtel,1 - easy,Thematic route,7.29,04:00,207,1068,1275,0,2
83745,Wanderung Vicques – Corban,2 - medium,Hiking,11.82,03:25,420,455,774,3,4
925526,Aettenberg Trail,3 - difficult,Snowshoe,9.37,04:00,712,874,1586,4,5
114430,"""Via LEtivaz AOP, Etappe 3b""",2 - medium,Thematic route,12.32,04:00,522,958,1408,0,4
75543,"""Via LEtivaz AOP, Etappe 7""",2 - medium,Thematic route,8.24,04:00,502,795,1036,0,4
60553,Over the Oberberg,2 - medium,Winter hiking,8.21,04:00,337,493,829,1,4
203845,6 La Route Verte - 6. Etappe,2 - medium,Cycling,73.01,08:00,1438,645,1293,0,4
169361,Über den Oberberg im Sommer,2 - medium,Hiking,8.21,04:00,337,493,829,0,4
925531,Gypsera-Eispaläste-Weg,1 - easy,Winter hiking,3.65,02:00,10,965,1047,2,2
378748,LEY-HDW - Naar de kabelbaan,0 - no rating,Hiking,2.36,00:43,65,1323,1452,0,0
169354,Rundgang durch die Wytweiden,1 - easy,Thematic route,6.09,04:00,68,952,1005,0,2
203842,4 La Route Verte - 4. Etappe,2 - medium,Cycling,45.23,04:00,1079,436,1249,0,4
114434,"""Via LEtivaz AOP, Etappe 4""",1 - easy,Thematic route,3.44,02:00,31,882,981,0,2
551099,LEY-DW - Onder het Karreveld door,0 - no rating,Hiking,12.63,04:38,782,1164,1946,0,0
63224,Au fil du Doubs - stage 3,1 - easy,Hiking,12.98,04:00,81,473,571,1,2
376991,Urlandschaft Breccaschlund,2 - medium,Hiking,17.08,08:00,857,1046,1666,3,4
378744,LEY-HDW-Jommekeswandeling,0 - no rating,Hiking,3.34,00:58,65,1185,1261,0,0
131282,Jerusalemweg: Moudon - Romont,2 - medium,Pilgrimage,14.83,04:00,386,497,810,1,4
69541,Spannende E-Bike Thaltour,1 - easy,Cycling,22.48,02:00,392,478,679,2,2
203836,NaturaTrail Gruyère P.-Enhaut1,2 - medium,Thematic route,15.1,04:17,275,882,1498,2,3
897225,GFW 29 - An den Doubs,3 - difficult,Hiking,16.66,05:10,640,500,1020,5,0
376990,Natura Trail Gantrisch - 1,3 - difficult,Thematic route,15.39,05:21,1020,870,1719,0,6
925525,Seerundweg Schwarzsee (),1 - easy,Winter hiking,4.11,02:00,22,1046,1068,1,2
60583,"""Leisure walk, Pays-dEnhaut""",1 - easy,Hiking,10.12,04:00,394,891,1146,1,1
573813,Via Surprise,2 - medium,Hiking,86.27,26:14,3059,287,1204,0,3
699636,Môtiers-PoëtaRaisse-Chasseron-Buttes,2 - medium,Hiking,20.99,05:27,926,735,1604,3,4
63048,Route Le Noirmont – Pré Petitjean,2 - medium,Hiking,13.44,03:45,297,927,1093,3,3
489504,LEY-RACE - Lac des Chavonnes,0 - no rating,Racing,38.33,02:45,1402,943,1797,0,0
312304,LEY-MTB - La Berneuse - Pierre du Moëllé,0 - no rating,Mountainbike,26.76,04:23,1213,1313,2045,0,0
925524,"Holzweg Thal, der Erlebnisweg",1 - easy,Thematic route,11.37,04:00,386,511,661,0,2
104835,MTB 1/2 dag Pierre de Moëllé,0 - no rating,Mountainbike,16.25,02:24,575,1347,1660,0,0
950274,Balmberg-Weissenstein-Röti-Balmfluehchöpli-Balmberg,2 - medium,Hiking,7.17,01:47,393,1054,1393,4,4
104809,Fietsroute Col de la Croix,0 - no rating,Cycling,58.41,08:04,1664,385,1781,0,0
848024,GFW 24 - Hirnichopf,0 - no rating,Hiking,11.16,03:45,450,621,1026,0,0
116902,LEY-HDW - Lac des Chavonnes,0 - no rating,Hiking,6.84,02:07,238,1693,1843,0,0
274927,Ley NM Les Rouvennes,0 - no rating,Hiking,8.93,02:52,349,1039,1388,0,0
511170,"Zum Dach Europas 2. Tag, 1. Etappe",0 - no rating,Cycling,35.53,02:30,167,372,445,0,0
82667,La Cascade du Dar - Col du Pillon,3 - difficult,Via ferrata,2.24,03:30,235,1453,1611,0,3
159613,Zwischen Sense und Saane,1 - easy,Hiking,10.29,03:00,220,760,1032,2,2
850695,GFW 40 - Über die Roggenflue,0 - no rating,Hiking,11.51,04:00,600,440,998,0,0
799608,Olten-Bornchrüz-Born-Borntrail-Olten,2 - medium,Mountainbike,13.69,02:13,314,415,688,4,4
982144,Hohe Winde,1 - easy,Ski tour,4.18,01:08,563,639,1202,2,2
272877,Leysin DT Tour de Famelon,2 - medium,High tour,12.53,04:52,942,1381,2143,0,3
104833,MTB 1/2 dag Tour de Leysin,0 - no rating,Mountainbike,22.42,02:42,648,1099,1410,0,0
65617,Creux du Van,2 - medium,Mountainbike,21.67,03:16,769,446,1458,3,3
104910,"joggingtour 5,3 km Villars",0 - no rating,Running,5.76,00:58,105,1254,1324,0,0
312306,Leysin op het spoor,0 - no rating,Hiking,3.46,00:53,5,1252,1388,0,0
104887,DT  Cabane du Plan Névé,0 - no rating,Hiking,9.77,04:24,1033,1246,2259,0,0
104895,NM. Les Rouvennes,2 - medium,Hiking,7.33,02:24,348,1038,1387,2,3
104808,Fietsroute 3 cols,0 - no rating,Cycling,95.22,11:46,2372,900,1781,0,0
381073,Weissenstein - Grenchen,2 - medium,Hiking,17.5,05:30,490,599,1410,3,3
104935,"""Winter: NM Nid dAigle""",0 - no rating,Hiking,7.63,02:34,236,1256,1468,0,0
769388,Gruyères - Broc Maison Cailler,1 - easy,Hiking,5.85,01:30,43,684,808,0,1
152209,Von der Grotte zur Felsenkappelle,1 - easy,Hiking,11.3,03:00,260,605,748,2,2
154452,Magdalena Einsiedelei,1 - easy,Hiking,9.73,02:30,160,532,613,1,2
104942,Winter: VM Boule de Gomme + Le Suchet,0 - no rating,Hiking,3.34,00:58,63,1236,1289,0,0
162894,"Film ab, Gilberte de Courgenay",0 - no rating,Thematic route,9.37,02:30,173,422,539,0,0
97275,Aigle - Chamonix (day 16),0 - no rating,Long distance cycling,80.65,08:16,1924,381,1530,0,0
1002872,Oensingen – Roggenflue – Oensingen,2 - medium,Mountainbike,14.63,01:55,545,456,998,2,3
753930,Kleiner Ausflug,1 - easy,Mountainbike,17.14,01:27,226,456,557,4,2
104907,NM panoramawandeling,0 - no rating,Hiking,6.17,02:01,300,1388,1646,0,0
97896,Schlittelweg Grenchenberg - Grenchen,2 - medium,Sledge,5.43,01:10,10,590,1286,3,3
65690,Schleifenroute CH / Lausanne - Morges / Wanderung 4,0 - no rating,Hiking,12.96,03:20,9,370,405,0,0
863010,Solothurn - Huttwil via Burgdorf,2 - medium,Cycling,55.83,04:05,513,428,824,2,3
104892,DW La Berneuse,2 - medium,Hiking,11.89,04:15,692,1381,2038,3,3
104940,Winter: VM Le Flot de Crête,0 - no rating,Hiking,5.01,01:33,128,1152,1388,0,0
97265,Saignelegier - Neuchatel (day 13),0 - no rating,Long distance cycling,81.71,06:18,1010,429,1329,0,0
157768,Baslerweg,0 - no rating,Pilgrimage,107.62,31:04,2646,247,1280,0,0
761098,Solothurn - Bielersee - Solothurn,1 - easy,Cycling,60.67,04:15,126,426,490,0,2
511172,Zum Dach Europas 6. Tag,0 - no rating,Cycling,32.95,02:42,261,373,546,0,0
104918,"""DW  Gorges de LAvançon""",0 - no rating,Hiking,13.04,04:33,739,728,1251,0,0
287803,Per Ostgratwanderweg auf das Balmfluehchöpfli,2 - medium,Hiking,3.8,02:30,501,749,1247,4,5
